,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.23344802856445312,0.0,1.4490671157836914,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8321167883211679,0.8321167883211679,0.0,7
1,0.20743155479431152,0.0,1.156810998916626,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8392087912087912,0.8392087912087912,0.0,1
2,0.25780296325683594,0.0,1.8599374294281006,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8226744186046513,0.8226744186046513,0.0,12
3,0.25170063972473145,0.0,1.4587483406066895,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8290512936904221,0.8290512936904221,0.0,10
4,0.264803409576416,0.0,1.97538161277771,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.833245382585752,0.833245382585752,0.0,5
5,0.19838500022888184,0.0,1.6302177906036377,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.839032967032967,0.839032967032967,0.0,2
6,0.23845481872558594,0.0,2.106398105621338,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8300671140939597,0.8300671140939597,0.0,9
7,0.20333003997802734,0.0,1.8546037673950195,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8309342869915065,0.8309342869915065,0.0,8
8,0.23641252517700195,0.0,2.1194658279418945,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8333186735860674,0.8333186735860674,0.0,4
9,0.2374567985534668,0.0,1.9418697357177734,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8367292934638794,0.8367292934638794,0.0,3
10,0.23344802856445312,0.0,2.2908480167388916,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8288593596718095,0.8288593596718095,0.0,11
11,0.2394547462463379,0.0,2.020641565322876,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8321572130415364,0.8321572130415364,0.0,6
