,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0030059814453125,0.0,0.0009942054748535156,0.0,{},0.8666513656185449,0.8666513656185449,0.0,1
