,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,181.77793335914612,0.0,5.44629979133606,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8872047937962636,0.8872047937962636,0.0,13
1,243.38803124427795,0.0,20.636053562164307,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7989477639984969,0.7989477639984969,0.0,18
2,181.49254846572876,0.0,5.251410722732544,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8872047937962636,0.8872047937962636,0.0,13
3,211.0600380897522,0.0,15.94383192062378,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8755547665542339,0.8755547665542339,0.0,17
4,181.26459193229675,0.0,5.400670051574707,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8872047937962636,0.8872047937962636,0.0,13
5,180.58291339874268,0.0,16.55850338935852,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8885383806519455,0.8885383806519455,0.0,12
6,166.21139240264893,0.0,4.615257501602173,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8902589395807644,0.8902589395807644,0.0,7
7,211.24800062179565,0.0,16.67670249938965,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8758111832162858,0.8758111832162858,0.0,16
8,166.5987138748169,0.0,4.532837867736816,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8902589395807644,0.8902589395807644,0.0,7
9,178.05965662002563,0.0,46.34045958518982,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8892599753911058,0.8892599753911058,0.0,10
10,166.0656397342682,0.0,4.497913360595703,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8902589395807644,0.8902589395807644,0.0,7
11,161.9596140384674,0.0,14.528748512268066,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8943612948137836,0.8943612948137836,0.0,2
12,197.0775260925293,0.0,3.0634219646453857,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8913177611282503,0.8913177611282503,0.0,4
13,179.69772171974182,0.0,15.788846492767334,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.888693046620252,0.888693046620252,0.0,11
14,196.96333765983582,0.0,3.014112710952759,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8913177611282503,0.8913177611282503,0.0,4
15,63.964778423309326,0.0,9.387547016143799,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8942989753918906,0.8942989753918906,0.0,3
16,76.52151918411255,0.0,2.5448129177093506,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8913177611282503,0.8913177611282503,0.0,4
17,83.41368412971497,0.0,8.534022092819214,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.894841785869094,0.894841785869094,0.0,1
