,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,177.29317331314087,0.0,5.186742782592773,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8919528269164066,0.8919528269164066,0.0,13
1,237.1685221195221,0.0,18.627748250961304,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8284955590147423,0.8284955590147423,0.0,18
2,177.4074466228485,0.0,5.18180775642395,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8919528269164066,0.8919528269164066,0.0,13
3,206.78530740737915,0.0,13.423954010009766,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8835544692737429,0.8835544692737429,0.0,17
4,177.40536379814148,0.0,5.187962293624878,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8919528269164066,0.8919528269164066,0.0,13
5,181.78625965118408,0.0,14.193944454193115,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8950590670000862,0.8950590670000862,0.0,3
6,164.65597581863403,0.0,4.5686914920806885,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8924330415185923,0.8924330415185923,0.0,10
7,207.2473702430725,0.0,13.28984546661377,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8838061981667393,0.8838061981667393,0.0,16
8,164.4279203414917,0.0,4.542596817016602,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8924330415185923,0.8924330415185923,0.0,10
9,175.63969230651855,0.0,14.539512634277344,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8928571428571428,0.8928571428571428,0.0,9
10,164.3739652633667,0.0,4.5486063957214355,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8924330415185923,0.8924330415185923,0.0,10
11,156.39563918113708,0.0,14.031426191329956,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8962264150943395,0.8962264150943395,0.0,2
12,203.13498258590698,0.0,3.085125684738159,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8928974069898534,0.8928974069898534,0.0,6
13,181.5778660774231,0.0,13.448727130889893,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8930337468552095,0.8930337468552095,0.0,5
14,203.10203957557678,0.0,3.0289928913116455,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8928974069898534,0.8928974069898534,0.0,6
15,66.26221752166748,0.0,9.076463460922241,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8938634399308558,0.8938634399308558,0.0,4
16,81.39762663841248,0.0,2.687828302383423,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8928974069898534,0.8928974069898534,0.0,6
17,88.39086031913757,0.0,8.277366399765015,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8980218281036836,0.8980218281036836,0.0,1
