n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,0.5739989280700684,0.0,0.024999618530273438,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8735854022282658,0.8735854022282658,0.0,7
26,5.018393039703369,0.0,0.16100025177001953,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8885658086034379,0.8885658086034379,0.0,5
26,24.050978660583496,0.0,0.7820000648498535,0.0,gini,500,"{'criterion': 'gini', 'n_estimators': 500}",0.8887373177593998,0.8887373177593998,0.0,4
26,47.28236198425293,0.0,1.5230011940002441,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8894001363326517,0.8894001363326517,0.0,2
26,0.6199955940246582,0.0,0.02000260353088379,0.0,entropy,10,"{'criterion': 'entropy', 'n_estimators': 10}",0.8734987288507057,0.8734987288507057,0.0,8
26,5.461391925811768,0.0,0.1529991626739502,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8892302440689537,0.8892302440689537,0.0,3
26,26.00397825241089,0.0,0.7430005073547363,0.0,entropy,500,"{'criterion': 'entropy', 'n_estimators': 500}",0.888472671547761,0.888472671547761,0.0,6
26,51.700419187545776,0.0,1.477546215057373,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8895319148936172,0.8895319148936172,0.0,1
25,0.5904695987701416,0.0,0.024999618530273438,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8760344977785521,0.8760344977785521,0.0,7
25,5.149042844772339,0.0,0.16099953651428223,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8873912301655008,0.8873912301655008,0.0,6
25,24.29906415939331,0.0,0.7620010375976562,0.0,gini,500,"{'criterion': 'gini', 'n_estimators': 500}",0.888547795685171,0.888547795685171,0.0,5
25,47.53155326843262,0.0,1.5342719554901123,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8886993603411514,0.8886993603411514,0.0,4
25,0.6114685535430908,0.0,0.02000260353088379,0.0,entropy,10,"{'criterion': 'entropy', 'n_estimators': 10}",0.8716157205240175,0.8716157205240175,0.0,8
25,5.503042459487915,0.0,0.15200066566467285,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8899497059074248,0.8899497059074248,0.0,3
25,25.79306674003601,0.0,0.7310032844543457,0.0,entropy,500,"{'criterion': 'entropy', 'n_estimators': 500}",0.8911396714614009,0.8911396714614009,0.0,1
25,50.68882393836975,0.0,1.5272512435913086,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8910840500723836,0.8910840500723836,0.0,2
24,0.5109992027282715,0.0,0.021001815795898438,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8745744959413461,0.8745744959413461,0.0,7
24,4.387422323226929,0.0,0.1750020980834961,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8862704918032787,0.8862704918032787,0.0,6
24,20.742387056350708,0.0,0.7989990711212158,0.0,gini,500,"{'criterion': 'gini', 'n_estimators': 500}",0.8888699505709903,0.8888699505709903,0.0,3
24,40.97675585746765,0.0,1.6164577007293701,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8894942959305295,0.8894942959305295,0.0,1
24,0.551995038986206,0.0,0.020001649856567383,0.0,entropy,10,"{'criterion': 'entropy', 'n_estimators': 10}",0.8709846368715084,0.8709846368715084,0.0,8
24,4.652421951293945,0.0,0.15900015830993652,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8889078062484038,0.8889078062484038,0.0,2
24,22.67038631439209,0.0,0.7620010375976562,0.0,entropy,500,"{'criterion': 'entropy', 'n_estimators': 500}",0.8885109277999829,0.8885109277999829,0.0,5
24,44.123278856277466,0.0,1.5174336433410645,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8886624203821656,0.8886624203821656,0.0,4
23,0.4739956855773926,0.0,0.02100539207458496,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8741582859641452,0.8741582859641452,0.0,7
23,4.414003133773804,0.0,0.1660001277923584,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8894021041827046,0.8894021041827046,0.0,2
23,21.45496416091919,0.0,0.7880017757415771,0.0,gini,500,"{'criterion': 'gini', 'n_estimators': 500}",0.8887561849513735,0.8887561849513735,0.0,4
23,41.55180335044861,0.0,1.562000036239624,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8882638711327028,0.8882638711327028,0.0,6
23,0.5169928073883057,0.0,0.020000219345092773,0.0,entropy,10,"{'criterion': 'entropy', 'n_estimators': 10}",0.8726003490401396,0.8726003490401396,0.0,8
23,4.836003303527832,0.0,0.1549997329711914,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8886050076647931,0.8886050076647931,0.0,5
23,22.6939594745636,0.0,0.7519998550415039,0.0,entropy,500,"{'criterion': 'entropy', 'n_estimators': 500}",0.88926688212281,0.88926688212281,0.0,3
23,44.4259135723114,0.0,1.507322072982788,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8898528536191206,0.8898528536191206,0.0,1
22,0.5424325466156006,0.0,0.019999980926513672,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8769969445656919,0.8769969445656919,0.0,7
22,4.5608742237091064,0.0,0.16199970245361328,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8896669513236549,0.8896669513236549,0.0,1
