,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.010974407196044922,0.0,0.003997325897216797,0.0,{},0.6840622064502662,0.6840622064502662,0.0,1
