,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,5.728002548217773,0.0,0.20599675178527832,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8934259573026093,0.8934259573026093,0.0,11
1,11.020997285842896,0.0,0.3969991207122803,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8932926829268293,0.8932926829268293,0.0,12
2,20.33216667175293,0.0,0.6510965824127197,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8939227453300652,0.8939227453300652,0.0,7
3,28.78235626220703,0.0,0.9130001068115234,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8943941828020631,0.8943941828020631,0.0,1
4,36.58051681518555,0.0,1.1499996185302734,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8942965779467681,0.8942965779467681,0.0,2
5,44.614516496658325,0.0,1.4380121231079102,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8937357342125286,0.8937357342125286,0.0,10
6,6.16699481010437,0.0,0.196000337600708,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8942772361169987,0.8942772361169987,0.0,3
7,11.817995309829712,0.0,0.35500001907348633,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8938613526977962,0.8938613526977962,0.0,9
8,21.35335659980774,0.0,0.5970001220703125,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8942250782108734,0.8942250782108734,0.0,4
9,30.85335350036621,0.0,0.8499999046325684,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8941275876637094,0.8941275876637094,0.0,6
10,39.14751672744751,0.0,1.1030004024505615,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8941494758200879,0.8941494758200879,0.0,5
11,47.008686542510986,0.0,1.3731000423431396,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8938830686042581,0.8938830686042581,0.0,8
