n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,7.498499870300293,0.0,0.2054121494293213,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8960500718937664,0.8960500718937664,0.0,1
26,14.263662099838257,0.0,0.4204592704772949,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.894069944247339,0.894069944247339,0.0,10
26,25.576091527938843,0.0,0.7240722179412842,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8945724656031063,0.8945724656031063,0.0,4
26,36.36894083023071,0.0,0.97763991355896,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8945325683428957,0.8945325683428957,0.0,5
26,46.78147888183594,0.0,1.2445194721221924,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8944172710406477,0.8944172710406477,0.0,6
26,56.38520169258118,0.0,1.5152475833892822,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8947190821663573,0.8947190821663573,0.0,3
26,7.920725584030151,0.0,0.2168879508972168,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8956485002112378,0.8956485002112378,0.0,2
26,15.422897338867188,0.0,0.37203145027160645,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.893978947368421,0.893978947368421,0.0,12
26,27.570986032485962,0.0,0.6527516841888428,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8943157894736843,0.8943157894736843,0.0,7
26,38.64608836174011,0.0,0.9131007194519043,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8943116795691687,0.8943116795691687,0.0,8
26,49.46729516983032,0.0,1.1644833087921143,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8941473684210526,0.8941473684210526,0.0,9
26,59.613948822021484,0.0,1.4470317363739014,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8940542361462018,0.8940542361462018,0.0,11
25,7.260376453399658,0.0,0.20970869064331055,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8938150435739064,0.8938150435739064,0.0,9
25,14.067662954330444,0.0,0.4021155834197998,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8947635135135136,0.8947635135135136,0.0,2
25,26.031630039215088,0.0,0.6888139247894287,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8932071645826292,0.8932071645826292,0.0,12
25,35.733957052230835,0.0,0.954674243927002,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.89375,0.89375,0.0,11
25,46.16882920265198,0.0,1.2667300701141357,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8943281566509115,0.8943281566509115,0.0,6
25,55.88153314590454,0.0,1.492832899093628,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8947412847134295,0.8947412847134295,0.0,4
25,7.941917896270752,0.0,0.20566534996032715,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8938150435739064,0.8938150435739064,0.0,9
25,14.918890476226807,0.0,0.3614039421081543,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8947190821663573,0.8947190821663573,0.0,5
25,27.048118591308594,0.0,0.6372599601745605,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8941870261162594,0.8941870261162594,0.0,7
25,38.07816123962402,0.0,0.8978598117828369,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8941255680861808,0.8941255680861808,0.0,8
25,48.89708590507507,0.0,1.1614139080047607,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8952509262377906,0.8952509262377906,0.0,1
25,58.25385499000549,0.0,1.4342200756072998,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8947457056247894,0.8947457056247894,0.0,3
24,6.498972177505493,0.0,0.22929739952087402,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8929989021197534,0.8929989021197534,0.0,11
24,12.23401689529419,0.0,0.41307568550109863,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8939687895402783,0.8939687895402783,0.0,5
24,22.103591442108154,0.0,0.7152099609375,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8939828080229226,0.8939828080229226,0.0,4
24,31.589510202407837,0.0,1.0011677742004395,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.894191046286148,0.894191046286148,0.0,2
24,40.076924562454224,0.0,1.270024061203003,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8938142592280466,0.8938142592280466,0.0,6
24,48.41476368904114,0.0,1.5821537971496582,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8942664418212479,0.8942664418212479,0.0,1
24,6.956023693084717,0.0,0.20659542083740234,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8932399358595662,0.8932399358595662,0.0,9
24,13.17698884010315,0.0,0.3557398319244385,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8929864443883136,0.8929864443883136,0.0,12
24,24.003729820251465,0.0,0.6645832061767578,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8931548370800707,0.8931548370800707,0.0,10
24,34.09585523605347,0.0,0.9368171691894531,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8936600151553422,0.8936600151553422,0.0,7
24,42.791606426239014,0.0,1.2210123538970947,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8935274808517801,0.8935274808517801,0.0,8
24,51.9025661945343,0.0,1.513688087463379,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8940681531342027,0.8940681531342027,0.0,3
23,6.529815673828125,0.0,0.2269730567932129,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8947368421052632,0.8947368421052632,0.0,6
23,12.511961698532104,0.0,0.4123401641845703,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8941772151898736,0.8941772151898736,0.0,10
23,22.811114072799683,0.0,0.721043586730957,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8944308703344849,0.8944308703344849,0.0,7
