,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,77.98869800567627,0.0,3.959237813949585,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8860515959772628,0.8860515959772628,0.0,13
1,104.35744786262512,0.0,17.653820276260376,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7943793911007027,0.7943793911007027,0.0,18
2,77.67373204231262,0.0,3.8993048667907715,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8860515959772628,0.8860515959772628,0.0,13
3,94.89016199111938,0.0,13.231318712234497,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8747683346571353,0.8747683346571353,0.0,17
4,79.13248062133789,0.0,3.7768282890319824,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8860515959772628,0.8860515959772628,0.0,13
5,87.52842783927917,0.0,11.525832176208496,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8883482491962813,0.8883482491962813,0.0,9
6,77.38891673088074,0.0,3.337189197540283,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8885005242922056,0.8885005242922056,0.0,3
7,96.47184467315674,0.0,12.811769247055054,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8751213485129291,0.8751213485129291,0.0,16
8,76.16886162757874,0.0,3.1735358238220215,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8885005242922056,0.8885005242922056,0.0,3
9,86.66387295722961,0.0,11.833133220672607,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8883266445646485,0.8883266445646485,0.0,10
10,70.55531001091003,0.0,2.827406644821167,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8885005242922056,0.8885005242922056,0.0,3
11,75.86441850662231,0.0,12.879589319229126,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.88998613998614,0.88998613998614,0.0,2
12,85.97646594047546,0.0,2.875044822692871,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8884807137234322,0.8884807137234322,0.0,6
13,88.16726684570312,0.0,11.147449254989624,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8878406708595389,0.8878406708595389,0.0,12
14,85.45721817016602,0.0,2.6775307655334473,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8884807137234322,0.8884807137234322,0.0,6
15,29.50102734565735,0.0,8.232625722885132,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8880376110047015,0.8880376110047015,0.0,11
16,26.98498773574829,0.0,1.7163031101226807,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8884807137234322,0.8884807137234322,0.0,6
17,27.742149114608765,0.0,7.264029026031494,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8934850051706309,0.8934850051706309,0.0,1
