,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.18900084495544434,0.0,164.2590012550354,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.788688138256088,0.788688138256088,0.0,3
1,0.18801569938659668,0.0,155.8599991798401,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.79656712496716,0.79656712496716,0.0,1
2,0.19700241088867188,0.0,162.42499709129333,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7725070834475823,0.7725070834475823,0.0,11
3,0.10100030899047852,0.0,175.84661960601807,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.7793754006777176,0.7793754006777176,0.0,7
4,0.09478282928466797,0.0,165.02272844314575,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.783659784718546,0.783659784718546,0.0,5
5,0.11454939842224121,0.0,161.79095482826233,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.7905138339920948,0.7905138339920948,0.0,2
6,0.0905759334564209,0.0,175.61776876449585,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.77345164795364,0.77345164795364,0.0,10
7,0.37004899978637695,0.0,174.09529757499695,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.7780792186652198,0.7780792186652198,0.0,8
8,0.0802009105682373,0.0,180.4205048084259,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.7800265134776845,0.7800265134776845,0.0,6
9,0.3419046401977539,0.0,161.14681434631348,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.7864809722345426,0.7864809722345426,0.0,4
10,0.3938884735107422,0.0,178.92829251289368,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7713613323678493,0.7713613323678493,0.0,12
11,0.11195111274719238,0.0,156.18797540664673,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.7775175644028103,0.7775175644028103,0.0,9
