,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.27602052688598633,0.0,222.59394645690918,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.7920670976760439,0.7920670976760439,0.0,3
1,0.24938249588012695,0.0,213.25418186187744,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.799159148637996,0.799159148637996,0.0,1
2,0.24197006225585938,0.0,220.50083231925964,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7772797951157049,0.7772797951157049,0.0,11
3,0.008001565933227539,0.0,166.29839777946472,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.7847012535456126,0.7847012535456126,0.0,7
4,0.12937045097351074,0.0,215.56752610206604,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.7876121766672534,0.7876121766672534,0.0,5
5,0.008001565933227539,0.0,167.87044835090637,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.7947159841479525,0.7947159841479525,0.0,2
6,0.01770305633544922,0.0,226.63476586341858,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7777376219732561,0.7777376219732561,0.0,10
7,0.1458725929260254,0.0,229.6683177947998,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.7852252252252253,0.7852252252252253,0.0,6
8,0.15145254135131836,0.0,215.6799795627594,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.7840084910666902,0.7840084910666902,0.0,8
9,0.1529994010925293,0.0,229.9120318889618,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.7900318133616119,0.7900318133616119,0.0,4
10,0.15232586860656738,0.0,214.3315465450287,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7769446201102178,0.7769446201102178,0.0,12
11,0.15485024452209473,0.0,214.41435360908508,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.7814891509858647,0.7814891509858647,0.0,9
