,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.02500295639038086,0.0,166.98606753349304,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.7852664576802508,0.7852664576802508,0.0,4
1,0.020993471145629883,0.0,147.131605386734,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.7972003499562554,0.7972003499562554,0.0,1
2,0.02601027488708496,0.0,174.91991877555847,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7691039032435404,0.7691039032435404,0.0,10
3,0.025000810623168945,0.0,172.24403858184814,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.7770957398076042,0.7770957398076042,0.0,6
4,0.02500295639038086,0.0,177.25379276275635,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.7818582122413034,0.7818582122413034,0.0,5
5,0.02800440788269043,0.0,172.89903354644775,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.7883956043956043,0.7883956043956043,0.0,2
6,0.02299332618713379,0.0,177.7728033065796,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7665638046832456,0.7665638046832456,0.0,11
7,0.02500295639038086,0.0,147.04028224945068,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.7764279238440617,0.7764279238440617,0.0,7
8,0.023007631301879883,0.0,173.7270312309265,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.7738274669740225,0.7738274669740225,0.0,9
9,0.02601027488708496,0.0,147.1755964756012,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.785853572061691,0.785853572061691,0.0,3
10,0.02499675750732422,0.0,178.3516538143158,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7626749045974922,0.7626749045974922,0.0,12
11,0.02401137351989746,0.0,172.41402769088745,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.7751532636134152,0.7751532636134152,0.0,8
