,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.11700725555419922,0.0,241.92080307006836,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.7903197623623973,0.7903197623623973,0.0,3
1,0.21044206619262695,0.0,238.14942145347595,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.798178793450661,0.798178793450661,0.0,1
2,0.1697521209716797,0.0,241.28505396842957,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7766316750342309,0.7766316750342309,0.0,10
3,0.1913442611694336,0.0,239.92680096626282,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.7823777248580326,0.7823777248580326,0.0,7
4,0.1813335418701172,0.0,242.1334743499756,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.7858023604016207,0.7858023604016207,0.0,5
5,0.19527125358581543,0.0,224.37833094596863,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.7936312456016889,0.7936312456016889,0.0,2
6,0.15426349639892578,0.0,241.8828089237213,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7740184548579699,0.7740184548579699,0.0,12
7,0.13533568382263184,0.0,226.86927723884583,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.7826479891549931,0.7826479891549931,0.0,6
8,0.13583111763000488,0.0,245.2053153514862,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.7816478076379066,0.7816478076379066,0.0,8
9,0.07772636413574219,0.0,218.45821976661682,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.7897998937488933,0.7897998937488933,0.0,4
10,0.1462695598602295,0.0,231.63532066345215,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7741818839269572,0.7741818839269572,0.0,11
11,0.19521260261535645,0.0,223.19479393959045,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.7811514550860438,0.7811514550860438,0.0,9
