,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.007012128829956055,0.0,0.0023040771484375,0.0,{},0.5943103036098494,0.5943103036098494,0.0,1
