n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,0.5470669269561768,0.0,0.008056640625,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8735066760365425,0.8735066760365425,0.0,8
26,5.060999870300293,0.0,0.1668097972869873,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8900128589798543,0.8900128589798543,0.0,5
26,23.711333990097046,0.0,0.7602713108062744,0.0,gini,500,"{'criterion': 'gini', 'n_estimators': 500}",0.8910025706940874,0.8910025706940874,0.0,1
26,47.45363163948059,0.0,1.5360617637634277,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8909449156172362,0.8909449156172362,0.0,3
26,0.5846085548400879,0.0,0.01958012580871582,0.0,entropy,10,"{'criterion': 'entropy', 'n_estimators': 10}",0.8755897256683558,0.8755897256683558,0.0,7
26,5.295477628707886,0.0,0.16492795944213867,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8894403559815164,0.8894403559815164,0.0,6
26,26.392335891723633,0.0,0.7282376289367676,0.0,entropy,500,"{'criterion': 'entropy', 'n_estimators': 500}",0.8909604036603097,0.8909604036603097,0.0,2
26,50.19468021392822,0.0,1.4538402557373047,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8906570841889117,0.8906570841889117,0.0,4
25,0.5610873699188232,0.0,0.029509544372558594,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.875615763546798,0.875615763546798,0.0,8
25,5.057887077331543,0.0,0.1535196304321289,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8890414485540203,0.8890414485540203,0.0,6
25,23.79586696624756,0.0,0.7633018493652344,0.0,gini,500,"{'criterion': 'gini', 'n_estimators': 500}",0.8911925976696368,0.8911925976696368,0.0,2
