,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.43878841400146484,0.0,0.02986598014831543,0.0,gini,10,"{'criterion': 'gini', 'n_estimators': 10}",0.8754935509344565,0.8754935509344565,0.0,7
1,3.8374431133270264,0.0,0.18725347518920898,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8904332904332904,0.8904332904332904,0.0,3
2,18.206575632095337,0.0,0.7990775108337402,0.0,gini,500,"{'criterion': 'gini', 'n_estimators': 500}",0.8904320987654322,0.8904320987654322,0.0,4
3,35.76464605331421,0.0,1.4972493648529053,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8909635974304069,0.8909635974304069,0.0,1
4,0.42572927474975586,0.0,0.013059139251708984,0.0,entropy,10,"{'criterion': 'entropy', 'n_estimators': 10}",0.873794916739702,0.873794916739702,0.0,8
5,4.2396910190582275,0.0,0.17903661727905273,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.889536378438598,0.889536378438598,0.0,6
6,19.67193841934204,0.0,0.7155330181121826,0.0,entropy,500,"{'criterion': 'entropy', 'n_estimators': 500}",0.8902783725910065,0.8902783725910065,0.0,5
7,38.990782260894775,0.0,1.4566922187805176,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8908109959749936,0.8908109959749936,0.0,2
