n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,6.926449537277222,0.0,0.21088409423828125,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8964133433659393,0.8964133433659393,0.0,8
26,13.427565813064575,0.0,0.36991119384765625,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.896989966555184,0.896989966555184,0.0,4
26,24.640344619750977,0.0,0.697166919708252,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8969494358545758,0.8969494358545758,0.0,5
26,34.008872747421265,0.0,0.9630842208862305,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8976049403321371,0.8976049403321371,0.0,1
26,43.91094994544983,0.0,1.2487678527832031,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8975536444852635,0.8975536444852635,0.0,2
26,53.32813382148743,0.0,1.520432472229004,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.897104230993908,0.897104230993908,0.0,3
26,7.5718114376068115,0.0,0.2007923126220703,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8946006843027623,0.8946006843027623,0.0,12
26,14.025119066238403,0.0,0.34568190574645996,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8961320440146716,0.8961320440146716,0.0,11
26,25.898623943328857,0.0,0.6333217620849609,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8962703962703964,0.8962703962703964,0.0,9
26,36.01253533363342,0.0,0.9117617607116699,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8961439160489715,0.8961439160489715,0.0,10
26,46.77990484237671,0.0,1.1750025749206543,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8965058236272879,0.8965058236272879,0.0,6
26,56.64140486717224,0.0,1.473278522491455,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8964368964368964,0.8964368964368964,0.0,7
25,7.032312870025635,0.0,0.20656633377075195,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8954100827689992,0.8954100827689992,0.0,12
25,12.988157272338867,0.0,0.3856692314147949,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8973523761797377,0.8973523761797377,0.0,6
25,23.971027612686157,0.0,0.6765327453613281,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8977035490605428,0.8977035490605428,0.0,4
25,34.24287462234497,0.0,1.103384017944336,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8970809007506255,0.8970809007506255,0.0,9
25,43.44827318191528,0.0,1.1997756958007812,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8972882770129328,0.8972882770129328,0.0,8
25,52.86077260971069,0.0,1.5164811611175537,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8977481234361969,0.8977481234361969,0.0,3
25,7.414791584014893,0.0,0.21958684921264648,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.896937327881165,0.896937327881165,0.0,11
25,13.974306583404541,0.0,0.35051536560058594,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8970171638060324,0.8970171638060324,0.0,10
25,25.66710114479065,0.0,0.6333601474761963,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8982105701206825,0.8982105701206825,0.0,1
25,36.23294711112976,0.0,0.8845171928405762,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8978436433269502,0.8978436433269502,0.0,2
25,45.94092321395874,0.0,1.1661255359649658,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8973504415930679,0.8973504415930679,0.0,7
25,56.11966133117676,0.0,1.4570081233978271,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8974252145654529,0.8974252145654529,0.0,5
