,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.005001068115234375,0.0,0.0019991397857666016,0.0,{},0.8498519024834815,0.8498519024834815,0.0,1
