,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2795417308807373,0.0,159.19408988952637,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.7880806310254163,0.7880806310254163,0.0,3
1,0.23232221603393555,0.0,169.46056509017944,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.7938153386629185,0.7938153386629185,0.0,1
2,0.22900938987731934,0.0,162.32063698768616,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.7791731597763315,0.7791731597763315,0.0,10
3,0.2242279052734375,0.0,157.0263056755066,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.7841013401872591,0.7841013401872591,0.0,6
4,0.09241390228271484,0.0,180.17332482337952,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.7845568051005047,0.7845568051005047,0.0,5
5,0.09499979019165039,0.0,156.5398554801941,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.7909243995391296,0.7909243995391296,0.0,2
6,0.12799978256225586,0.0,178.51032614707947,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.7779393058331818,0.7779393058331818,0.0,12
7,0.12427163124084473,0.0,157.53385019302368,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.7825613079019075,0.7825613079019075,0.0,8
8,0.09141325950622559,0.0,177.476327419281,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.7811029215877808,0.7811029215877808,0.0,9
9,0.11267948150634766,0.0,178.01569151878357,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.7874799928863596,0.7874799928863596,0.0,4
10,0.0894019603729248,0.0,182.2448627948761,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7786425339366517,0.7786425339366517,0.0,11
11,0.10994386672973633,0.0,178.45944547653198,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.7828685258964143,0.7828685258964143,0.0,7
