n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,7.4330198764801025,0.0,0.005001544952392578,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8382096830372693,0.8382096830372693,0.0,21
26,5.575690984725952,0.0,0.009526729583740234,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8878992892009934,0.8878992892009934,0.0,10
26,1.890085220336914,0.0,0.006996870040893555,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.850936092898333,0.850936092898333,0.0,19
26,2.0383667945861816,0.0,0.007999658584594727,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8892038349312213,0.8892038349312213,0.0,9
26,1.7474699020385742,0.0,0.008996248245239258,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8056475170399222,0.8056475170399222,0.0,22
26,1.2995288372039795,0.0,0.008997440338134766,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.0,0.0,0.0,24
26,8.167203903198242,0.0,0.0045032501220703125,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8526396068129819,0.8526396068129819,0.0,18
26,5.92938756942749,0.0,0.008111000061035156,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8921317630995051,0.8921317630995051,0.0,6
26,3.167616128921509,0.0,0.008000373840332031,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8832684824902723,0.8832684824902723,0.0,13
26,3.932481050491333,0.0,0.008998632431030273,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8904546217077671,0.8904546217077671,0.0,7
26,3.287484645843506,0.0,0.007999897003173828,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8870561680701449,0.8870561680701449,0.0,11
26,5.0249059200286865,0.0,0.009521007537841797,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8926514825956167,0.8926514825956167,0.0,3
26,8.898216485977173,0.0,0.0050013065338134766,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8830144343739509,0.8830144343739509,0.0,14
26,8.085456848144531,0.0,0.004998445510864258,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8925661486770264,0.8925661486770264,0.0,4
26,4.297909259796143,0.0,0.008002042770385742,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8782669707068934,0.8782669707068934,0.0,15
26,4.634074449539185,0.0,0.0075702667236328125,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8923649277077874,0.8923649277077874,0.0,5
26,1.7885689735412598,0.0,0.009583711624145508,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8440337740959057,0.8440337740959057,0.0,20
26,2.348865270614624,0.0,0.008001327514648438,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8934433058402066,0.8934433058402066,0.0,1
26,7.9000513553619385,0.0,0.005000591278076172,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8849631614199598,0.8849631614199598,0.0,12
26,6.560246467590332,0.0,0.005002498626708984,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8928844033584937,0.8928844033584937,0.0,2
26,2.503641128540039,0.0,0.00910186767578125,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.867981535879144,0.867981535879144,0.0,16
26,3.4548065662384033,0.0,0.006003141403198242,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8900739721314296,0.8900739721314296,0.0,8
26,1.687039852142334,0.0,0.012036800384521484,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.786511591600968,0.786511591600968,0.0,23
26,1.7279903888702393,0.0,0.005993366241455078,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8533357022297238,0.8533357022297238,0.0,17
25,7.542658090591431,0.0,0.006000995635986328,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8406156023350434,0.8406156023350434,0.0,23
25,4.040153503417969,0.0,0.007001399993896484,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8792694705417509,0.8792694705417509,0.0,13
25,2.441934585571289,0.0,0.007999897003173828,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8760611205432938,0.8760611205432938,0.0,17
25,3.5270140171051025,0.0,0.007999897003173828,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8949389775539814,0.8949389775539814,0.0,3
25,2.4689340591430664,0.0,0.006002664566040039,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8822521419828642,0.8822521419828642,0.0,12
25,3.523014545440674,0.0,0.008001089096069336,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8953240780172047,0.8953240780172047,0.0,1
25,10.264687061309814,0.0,0.004001140594482422,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8746916205869842,0.8746916205869842,0.0,19
25,3.355891227722168,0.0,0.00800013542175293,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8766906727560162,0.8766906727560162,0.0,15
25,2.681820869445801,0.0,0.008557796478271484,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8687118733975776,0.8687118733975776,0.0,22
25,1.865319013595581,0.0,0.007999897003173828,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8831350594821552,0.8831350594821552,0.0,11
25,2.1811110973358154,0.0,0.008099079132080078,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8710964607911172,0.8710964607911172,0.0,20
25,2.9145755767822266,0.0,0.009010076522827148,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8942746157743624,0.8942746157743624,0.0,4
25,7.744970798492432,0.0,0.004999876022338867,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.885327991987982,0.885327991987982,0.0,10
25,7.746444463729858,0.0,0.005002498626708984,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8951626495870554,0.8951626495870554,0.0,2
25,2.4680042266845703,0.0,0.00797724723815918,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.876111919780042,0.876111919780042,0.0,16
25,2.4495489597320557,0.0,0.005517005920410156,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8918528587205846,0.8918528587205846,0.0,8
25,1.7738819122314453,0.0,0.007996797561645508,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.837548931044866,0.837548931044866,0.0,24
25,2.8697662353515625,0.0,0.005997657775878906,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8941843026162307,0.8941843026162307,0.0,5
25,7.328733921051025,0.0,0.004999637603759766,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8767499785278708,0.8767499785278708,0.0,14
25,5.3783488273620605,0.0,0.006000995635986328,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8933889219773675,0.8933889219773675,0.0,6
25,2.615772008895874,0.0,0.008996963500976562,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8752241865231872,0.8752241865231872,0.0,18
25,3.2324182987213135,0.0,0.008000373840332031,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.890926227401251,0.890926227401251,0.0,9
25,2.3788108825683594,0.0,0.008999347686767578,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8699148533585619,0.8699148533585619,0.0,21
25,4.4606406688690186,0.0,0.0060007572174072266,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8928387429160226,0.8928387429160226,0.0,7
24,10.493533372879028,0.0,0.0039997100830078125,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8729948734909873,0.8729948734909873,0.0,17
24,5.784335374832153,0.0,0.007523775100708008,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8864901910391502,0.8864901910391502,0.0,11
24,2.5831820964813232,0.0,0.007995367050170898,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.87897150343924,0.87897150343924,0.0,16
24,4.610620975494385,0.0,0.008001565933227539,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8909489297151524,0.8909489297151524,0.0,7
24,3.7730088233947754,0.0,0.00699925422668457,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.885443864229765,0.885443864229765,0.0,12
24,2.9361801147460938,0.0,0.00700068473815918,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8936774409087113,0.8936774409087113,0.0,2
24,7.672434568405151,0.0,0.004999637603759766,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8371633308623672,0.8371633308623672,0.0,20
24,6.543246269226074,0.0,0.008834600448608398,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8894768285397286,0.8894768285397286,0.0,10
24,3.3870372772216797,0.0,0.009002685546875,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8798162796631793,0.8798162796631793,0.0,15
24,3.5740413665771484,0.0,0.009994268417358398,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8898450946643718,0.8898450946643718,0.0,9
24,1.2936062812805176,0.0,0.008059978485107422,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.7876659408583269,0.7876659408583269,0.0,21
24,1.278439998626709,0.0,0.009110212326049805,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.0,0.0,0.0,22
24,7.882105827331543,0.0,0.006509542465209961,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8830389298576572,0.8830389298576572,0.0,14
24,8.229838132858276,0.0,0.003999948501586914,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8920459378987664,0.8920459378987664,0.0,5
24,2.9122018814086914,0.0,0.008002519607543945,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8652699710441151,0.8652699710441151,0.0,18
24,4.139031887054443,0.0,0.007998943328857422,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8942014242115973,0.8942014242115973,0.0,1
24,1.752577781677246,0.0,0.0,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.0,0.0,0.0,22
24,1.5963003635406494,0.0,0.009000539779663086,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.0,0.0,0.0,22
24,5.775779724121094,0.0,0.0070002079010009766,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8638002286116241,0.8638002286116241,0.0,19
24,5.105812072753906,0.0,0.00699925422668457,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8922527425801513,0.8922527425801513,0.0,4
24,4.092482328414917,0.0,0.00756382942199707,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8846656786679452,0.8846656786679452,0.0,13
