n_features,params_split_0,score_split_0,params_split_1,score_split_1,params_split_2,score_split_2,params_split_3,score_split_3,params_split_4,score_split_4,mean_scores,std_scores
10,"{'criterion': 'entropy', 'n_estimators': 800}",0.8973352267980954,"{'criterion': 'entropy', 'n_estimators': 800}",0.8894597140166111,"{'criterion': 'entropy', 'n_estimators': 600}",0.893806827929319,"{'criterion': 'gini', 'n_estimators': 600}",0.8911111111111111,"{'criterion': 'gini', 'n_estimators': 400}",0.8904701397712833,0.892436603925284,0.0028411197042369496
9,"{'criterion': 'gini', 'n_estimators': 1000}",0.8972665719301178,"{'criterion': 'entropy', 'n_estimators': 400}",0.8894790952707334,"{'criterion': 'gini', 'n_estimators': 1000}",0.8939276818689341,"{'criterion': 'entropy', 'n_estimators': 200}",0.8921183108223628,"{'criterion': 'entropy', 'n_estimators': 800}",0.8899805200304904,0.8925544359845278,0.002841232071837965
8,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8980987324883256,"{'criterion': 'gini', 'n_estimators': 400}",0.8894403559815163,"{'criterion': 'entropy', 'n_estimators': 200}",0.8942991855979426,"{'criterion': 'entropy', 'n_estimators': 800}",0.8923391912642893,"{'criterion': 'entropy', 'n_estimators': 600}",0.8906553911205074,0.8929665712905163,0.0030425086140760233
7,"{'criterion': 'gini', 'n_estimators': 400}",0.8977852068533222,"{'criterion': 'entropy', 'n_estimators': 200}",0.8885262796289936,"{'criterion': 'entropy', 'n_estimators': 800}",0.8944792650467932,"{'criterion': 'gini', 'n_estimators': 200}",0.8923076923076922,"{'criterion': 'entropy', 'n_estimators': 800}",0.8896598409206296,0.8925516569514862,0.00333860745929436
6,"{'criterion': 'entropy', 'n_estimators': 400}",0.8939914522752033,"{'criterion': 'gini', 'n_estimators': 400}",0.8866403704338879,"{'criterion': 'gini', 'n_estimators': 800}",0.8923925217541139,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8881274627377078,"{'criterion': 'gini', 'n_estimators': 400}",0.8874936365179026,0.8897290887437631,0.002910816091405057
5,"{'criterion': 'gini', 'n_estimators': 400}",0.890719569603228,"{'criterion': 'gini', 'n_estimators': 800}",0.8857363941191643,"{'criterion': 'gini', 'n_estimators': 1000}",0.8899430740037951,"{'criterion': 'gini', 'n_estimators': 400}",0.886905783422001,"{'criterion': 'entropy', 'n_estimators': 400}",0.8872448979591836,0.8881099438214743,0.001897501398523384
4,"{'criterion': 'entropy', 'n_estimators': 800}",0.8866447866700328,"{'criterion': 'gini', 'n_estimators': 600}",0.8830143335336023,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8866637893828225,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8858541612986345,"{'criterion': 'entropy', 'n_estimators': 100}",0.885390964009189,0.8855136069788563,0.0013401397951709384
3,"{'criterion': 'gini', 'n_estimators': 200}",0.8833079654997463,"{'criterion': 'entropy', 'n_estimators': 800}",0.8822821790685684,"{'criterion': 'entropy', 'n_estimators': 600}",0.8836766487796434,"{'criterion': 'gini', 'n_estimators': 200}",0.8822973089158285,"{'criterion': 'entropy', 'n_estimators': 100}",0.8832010920569916,0.8829530388641557,0.0005641186476954027
2,"{'criterion': 'entropy', 'n_estimators': 800}",0.8695652173913043,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8689475963620615,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8661541149746637,"{'criterion': 'gini', 'n_estimators': 200}",0.8684347373894956,"{'criterion': 'gini', 'n_estimators': 1000}",0.8628704743800225,0.8671944280995095,0.0024499565352767575
1,"{'criterion': 'gini', 'n_estimators': 100}",0.869896923950978,"{'criterion': 'gini', 'n_estimators': 100}",0.8675217211419115,"{'criterion': 'gini', 'n_estimators': 100}",0.8649774962493749,"{'criterion': 'gini', 'n_estimators': 100}",0.8677775014507172,"{'criterion': 'gini', 'n_estimators': 100}",0.8674304418985269,0.8675208169383017,0.0015613084299218192
