n_features,params_split_0,score_split_0,params_split_1,score_split_1,params_split_2,score_split_2,params_split_3,score_split_3,params_split_4,score_split_4,mean_scores,std_scores
10,"{'criterion': 'gini', 'n_estimators': 500}",0.8968572383818121,"{'criterion': 'entropy', 'n_estimators': 1000}",0.889326708925818,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8935622317596565,"{'criterion': 'entropy', 'n_estimators': 500}",0.8909790508764428,"{'criterion': 'gini', 'n_estimators': 500}",0.8899999999999999,0.8921450459887458,0.0027610491974814745
9,"{'criterion': 'entropy', 'n_estimators': 500}",0.897271134106651,"{'criterion': 'entropy', 'n_estimators': 100}",0.8897482168943887,"{'criterion': 'gini', 'n_estimators': 1000}",0.8937559048355236,"{'criterion': 'gini', 'n_estimators': 500}",0.891496103451229,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8899051490514905,0.8924353016678566,0.0028154380914725335
8,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8980817347789825,"{'criterion': 'gini', 'n_estimators': 100}",0.8889841405915131,"{'criterion': 'entropy', 'n_estimators': 500}",0.8941499399553954,"{'criterion': 'entropy', 'n_estimators': 500}",0.891714310094718,"{'criterion': 'entropy', 'n_estimators': 500}",0.8907122314329217,0.8927284713707062,0.003155685713758326
7,"{'criterion': 'gini', 'n_estimators': 1000}",0.8977272727272727,"{'criterion': 'gini', 'n_estimators': 100}",0.8881822088525999,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8942084942084942,"{'criterion': 'entropy', 'n_estimators': 500}",0.8920998632010945,"{'criterion': 'gini', 'n_estimators': 500}",0.8896791126915587,0.892379390336204,0.0033743572492571797
6,"{'criterion': 'gini', 'n_estimators': 500}",0.8937704368240127,"{'criterion': 'entropy', 'n_estimators': 500}",0.886622675464907,"{'criterion': 'gini', 'n_estimators': 500}",0.8920292977165015,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8881849315068492,"{'criterion': 'gini', 'n_estimators': 1000}",0.8871337579617834,0.8895482198948107,0.0028365420786815422
5,"{'criterion': 'entropy', 'n_estimators': 500}",0.8904949995797966,"{'criterion': 'gini', 'n_estimators': 1000}",0.8852797112657903,"{'criterion': 'gini', 'n_estimators': 1000}",0.8900388098318242,"{'criterion': 'gini', 'n_estimators': 500}",0.8869833647744813,"{'criterion': 'entropy', 'n_estimators': 500}",0.8870200475705062,0.8879633866044797,0.001988410947122095
4,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8864955826672276,"{'criterion': 'gini', 'n_estimators': 500}",0.883601065200584,"{'criterion': 'entropy', 'n_estimators': 500}",0.8866246438131422,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8852036432376696,"{'criterion': 'entropy', 'n_estimators': 100}",0.8858820525912688,0.8855613975019784,0.0011024432115065447
3,"{'criterion': 'entropy', 'n_estimators': 500}",0.8829940018585791,"{'criterion': 'entropy', 'n_estimators': 500}",0.882201203783319,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8836322675678018,"{'criterion': 'gini', 'n_estimators': 500}",0.8830409356725146,"{'criterion': 'entropy', 'n_estimators': 100}",0.8828798089226307,0.8829496435609692,0.00045635872302003053
2,"{'criterion': 'entropy', 'n_estimators': 500}",0.8691724196710134,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8684575389948007,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8666666666666666,"{'criterion': 'gini', 'n_estimators': 1000}",0.8689475963620615,"{'criterion': 'gini', 'n_estimators': 1000}",0.8626976583426942,0.8671883760074472,0.0024116710382752187
1,"{'criterion': 'gini', 'n_estimators': 10}",0.869896923950978,"{'criterion': 'gini', 'n_estimators': 10}",0.8675217211419115,"{'criterion': 'gini', 'n_estimators': 10}",0.8649774962493749,"{'criterion': 'gini', 'n_estimators': 100}",0.8677775014507172,"{'criterion': 'gini', 'n_estimators': 10}",0.8674304418985269,0.8675208169383017,0.0015613084299218192
