,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.008996963500976562,0.0,0.0030968189239501953,0.0,{},0.8484087852980726,0.8484087852980726,0.0,1
