,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,6.462248086929321,0.0,0.20900392532348633,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8986315255955398,0.8986315255955398,0.0,12
1,12.46624755859375,0.0,0.3780066967010498,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.899215653200641,0.899215653200641,0.0,10
2,22.882656574249268,0.0,0.6949946880340576,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9003036437246964,0.9003036437246964,0.0,3
3,32.6333441734314,0.0,0.9429993629455566,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9005226774574271,0.9005226774574271,0.0,2
4,40.59934425354004,0.0,1.1869995594024658,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9002613607621618,0.9002613607621618,0.0,4
5,49.27352595329285,0.0,1.4529998302459717,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8997216833937759,0.8997216833937759,0.0,8
6,7.052246809005737,0.0,0.1860027313232422,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8990546927751519,0.8990546927751519,0.0,11
7,13.391265869140625,0.0,0.3690006732940674,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8993163980082708,0.8993163980082708,0.0,9
8,24.816661834716797,0.0,0.6210002899169922,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9001012487343908,0.9001012487343908,0.0,6
9,35.260355949401855,0.0,0.8769998550415039,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.900657783774667,0.900657783774667,0.0,1
10,44.69635987281799,0.0,1.1360013484954834,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9001434962437749,0.9001434962437749,0.0,5
11,53.407429456710815,0.0,1.383350133895874,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9000253100480892,0.9000253100480892,0.0,7
