,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,9.785847902297974,0.0,0.0,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.876285067084858,0.876285067084858,0.0,24
1,5.978437185287476,0.0,0.005999565124511719,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8951884253028265,0.8951884253028265,0.0,16
2,4.728619337081909,0.0,0.020830392837524414,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8956529050702093,0.8956529050702093,0.0,12
3,4.02534031867981,0.0,0.0,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8988255033557048,0.8988255033557048,0.0,1
4,1.4101183414459229,0.0,0.0059986114501953125,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8963193801061231,0.8963193801061231,0.0,9
5,1.2435972690582275,0.0,0.0,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8961409395973156,0.8961409395973156,0.0,10
6,9.937002897262573,0.0,0.0,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8786777431637244,0.8786777431637244,0.0,23
7,5.221015453338623,0.0,0.0,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8949618576578086,0.8949618576578086,0.0,19
8,6.206331968307495,0.0,0.0,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8968820909320112,0.8968820909320112,0.0,4
9,3.840426445007324,0.0,0.018236875534057617,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8972799459368137,0.8972799459368137,0.0,3
10,1.8943910598754883,0.0,0.01782369613647461,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8959556972646417,0.8959556972646417,0.0,11
11,2.2671074867248535,0.0,0.020853281021118164,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8964759570692133,0.8964759570692133,0.0,7
12,8.811596393585205,0.0,0.0029997825622558594,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8922104543901607,0.8922104543901607,0.0,22
13,4.471355676651001,0.0,0.004052877426147461,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8950836289913836,0.8950836289913836,0.0,17
14,3.3234474658966064,0.0,0.0,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8954319845209052,0.8954319845209052,0.0,14
15,1.7339720726013184,0.0,0.0010554790496826172,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8928419439952336,0.8928419439952336,0.0,21
16,3.0084314346313477,0.0,0.003057241439819336,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8964640040702111,0.8964640040702111,0.0,8
17,2.310706853866577,0.0,0.0,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8950437317784257,0.8950437317784257,0.0,18
18,9.021725177764893,0.0,0.0031099319458007812,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8939560905314909,0.8939560905314909,0.0,20
19,3.8009469509124756,0.0,0.00500178337097168,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8966751918158569,0.8966751918158569,0.0,5
20,3.633358955383301,0.0,0.0,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8952559088590375,0.8952559088590375,0.0,15
21,1.6538395881652832,0.0,0.0,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8965225484389543,0.8965225484389543,0.0,6
22,3.092895269393921,0.0,0.005999326705932617,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8954993570510072,0.8954993570510072,0.0,13
23,1.6982173919677734,0.0,0.006998777389526367,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8974572045870035,0.8974572045870035,0.0,2
