n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,7.702404737472534,0.0,0.015794038772583008,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8622765091166578,0.8622765091166578,0.0,23
26,5.99522066116333,0.0,0.006658792495727539,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8927521190105517,0.8927521190105517,0.0,17
26,4.8354692459106445,0.0,0.0070002079010009766,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.89636562947972,0.89636562947972,0.0,4
26,2.7959377765655518,0.0,0.006998777389526367,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8952283046346269,0.8952283046346269,0.0,11
26,3.5255579948425293,0.0,0.017292261123657227,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8948553322771616,0.8948553322771616,0.0,13
26,2.8979849815368652,0.0,0.00700068473815918,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8972243060765193,0.8972243060765193,0.0,1
26,7.5830237865448,0.0,0.01577472686767578,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8550520190442603,0.8550520190442603,0.0,24
26,5.726937532424927,0.0,0.0,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.890533832622137,0.890533832622137,0.0,19
26,3.836930274963379,0.0,0.004064798355102539,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8900785769795356,0.8900785769795356,0.0,20
26,3.2416250705718994,0.0,0.007993459701538086,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8957034253011019,0.8957034253011019,0.0,8
26,3.425963878631592,0.0,0.00800013542175293,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8957136912193092,0.8957136912193092,0.0,7
26,2.6471149921417236,0.0,0.008383512496948242,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8972134156515934,0.8972134156515934,0.0,2
26,9.537026166915894,0.0,0.005038261413574219,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8876482903000699,0.8876482903000699,0.0,22
26,5.183589458465576,0.0,0.021788597106933594,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8932693117681746,0.8932693117681746,0.0,16
26,3.950697183609009,0.0,0.0,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8936313791649094,0.8936313791649094,0.0,15
26,2.7547926902770996,0.0,0.007997512817382812,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8938038156339693,0.8938038156339693,0.0,14
26,2.9119038581848145,0.0,0.007999658584594727,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.89177930799966,0.89177930799966,0.0,18
26,2.1435511112213135,0.0,0.022827863693237305,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8955677501055298,0.8955677501055298,0.0,10
26,6.604189395904541,0.0,0.0010344982147216797,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8880013596193066,0.8880013596193066,0.0,21
26,5.043251276016235,0.0,0.0,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8967899570309209,0.8967899570309209,0.0,3
26,3.858060836791992,0.0,0.0,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8951505016722408,0.8951505016722408,0.0,12
26,2.53955078125,0.0,0.009000539779663086,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.896218416143802,0.896218416143802,0.0,5
26,4.22052264213562,0.0,0.0,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8956006768189508,0.8956006768189508,0.0,9
26,2.329361915588379,0.0,0.008001327514648438,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8961612124240154,0.8961612124240154,0.0,6
25,10.147105693817139,0.0,0.004000186920166016,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8757780310335758,0.8757780310335758,0.0,23
25,3.9151504039764404,0.0,0.0,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8871527777777778,0.8871527777777778,0.0,22
25,3.5119693279266357,0.0,0.0,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8940656350960721,0.8940656350960721,0.0,16
25,1.8972530364990234,0.0,0.007995128631591797,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8955731158127285,0.8955731158127285,0.0,11
