n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,1.8484489917755127,0.0,0.06200408935546875,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9623831267666885,0.9623831267666885,0.0,6
26,3.672964096069336,0.0,0.11800384521484375,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9626411815812337,0.9626411815812337,0.0,5
26,6.817431688308716,0.0,0.1979992389678955,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9632528810611003,0.9632528810611003,0.0,1
26,9.377426862716675,0.0,0.2720029354095459,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9628503150119487,0.9628503150119487,0.0,2
26,12.164428949356079,0.0,0.3530008792877197,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9628503150119487,0.9628503150119487,0.0,2
26,14.905068397521973,0.0,0.44100141525268555,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9628341664855466,0.9628341664855466,0.0,4
26,1.9765887260437012,0.0,0.06837701797485352,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9613715277777778,0.9613715277777778,0.0,11
26,3.7129647731781006,0.0,0.10199880599975586,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.960763060914806,0.960763060914806,0.0,12
26,7.041430950164795,0.0,0.18899989128112793,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9616301755907218,0.9616301755907218,0.0,9
26,9.799431800842285,0.0,0.2590019702911377,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9615968756780214,0.9615968756780214,0.0,10
26,12.717429161071777,0.0,0.34199976921081543,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9622559652928416,0.9622559652928416,0.0,7
26,15.543066263198853,0.0,0.42400026321411133,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.961822125813449,0.961822125813449,0.0,8
25,1.8954870700836182,0.0,0.06000113487243652,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9621409921671018,0.9621409921671018,0.0,11
25,3.6344873905181885,0.0,0.09600543975830078,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9619482496194826,0.9619482496194826,0.0,12
25,6.578232049942017,0.0,0.18000078201293945,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.963671959973896,0.963671959973896,0.0,2
25,9.662641763687134,0.0,0.2661314010620117,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.96280182727866,0.96280182727866,0.0,9
25,12.14877200126648,0.0,0.34599924087524414,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9630434782608696,0.9630434782608696,0.0,5
25,15.363771915435791,0.0,0.43145012855529785,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.962624945675793,0.962624945675793,0.0,10
25,1.9274892807006836,0.0,0.05499887466430664,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9628664495114007,0.9628664495114007,0.0,7
25,3.7134909629821777,0.0,0.10099673271179199,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9632848142515751,0.9632848142515751,0.0,4
25,6.944232225418091,0.0,0.1784060001373291,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9637193134912012,0.9637193134912012,0.0,1
25,9.549635887145996,0.0,0.26613402366638184,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9633166919904492,0.9633166919904492,0.0,3
25,12.951769590377808,0.0,0.3410003185272217,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9628664495114007,0.9628664495114007,0.0,7
25,15.19776201248169,0.0,0.42800021171569824,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9628825700021707,0.9628825700021707,0.0,6
24,1.6630001068115234,0.0,0.06300067901611328,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9619978284473398,0.9619978284473398,0.0,1
24,3.1489980220794678,0.0,0.11301374435424805,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9609544468546638,0.9609544468546638,0.0,11
24,5.870996952056885,0.0,0.1959998607635498,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9616135328562134,0.9616135328562134,0.0,4
24,8.37299633026123,0.0,0.2869987487792969,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9611629420698634,0.9611629420698634,0.0,9
24,10.742998838424683,0.0,0.3690018653869629,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9613882863340564,0.9613882863340564,0.0,8
24,13.022818088531494,0.0,0.4531998634338379,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9615968756780214,0.9615968756780214,0.0,5
24,1.683997392654419,0.0,0.061998844146728516,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9618386816999132,0.9618386816999132,0.0,3
24,3.3090028762817383,0.0,0.11699318885803223,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9603466955579631,0.9603466955579631,0.0,12
24,5.997995138168335,0.0,0.2010021209716797,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9610220874837591,0.9610220874837591,0.0,10
24,8.565001249313354,0.0,0.27599668502807617,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9614384748700173,0.9614384748700173,0.0,6
24,11.158995628356934,0.0,0.3540010452270508,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9614050303555941,0.9614050303555941,0.0,7
24,13.417641639709473,0.0,0.4493730068206787,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.9618717504332756,0.9618717504332756,0.0,2
23,1.7002794742584229,0.0,0.0610041618347168,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.962448448013892,0.962448448013892,0.0,4
23,3.1617655754089355,0.0,0.10799932479858398,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9617723718505647,0.9617723718505647,0.0,8
23,5.814906120300293,0.0,0.2030022144317627,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9622231871471993,0.9622231871471993,0.0,7
23,8.455909013748169,0.0,0.28099799156188965,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.962448448013892,0.962448448013892,0.0,4
23,10.694118022918701,0.0,0.359999418258667,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9628825700021707,0.9628825700021707,0.0,1
23,13.182624340057373,0.0,0.4467008113861084,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9626574033868868,0.9626574033868868,0.0,2
23,1.7023506164550781,0.0,0.058001041412353516,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9624972902666378,0.9624972902666378,0.0,3
23,3.4030535221099854,0.0,0.09400010108947754,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9611966182527639,0.9611966182527639,0.0,12
23,6.21690821647644,0.0,0.19499969482421875,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.961646803900325,0.961646803900325,0.0,9
23,8.971907377243042,0.0,0.2650001049041748,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9616301755907218,0.9616301755907218,0.0,11
23,11.317902088165283,0.0,0.3470015525817871,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9622723330442323,0.9622723330442323,0.0,6
23,13.689320802688599,0.0,0.4393284320831299,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.961646803900325,0.961646803900325,0.0,9
22,1.6380012035369873,0.0,0.06199979782104492,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9626411815812337,0.9626411815812337,0.0,4
22,3.3039989471435547,0.0,0.11000370979309082,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9628503150119487,0.9628503150119487,0.0,3
22,5.932000398635864,0.0,0.19299745559692383,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9626411815812337,0.9626411815812337,0.0,4
22,8.465566158294678,0.0,0.3014562129974365,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9626411815812337,0.9626411815812337,0.0,4
22,10.941023588180542,0.0,0.356001615524292,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9630595393307259,0.9630595393307259,0.0,2
22,13.261344909667969,0.0,0.44488048553466797,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9632688545968268,0.9632688545968268,0.0,1
22,1.7620031833648682,0.0,0.05399680137634277,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9609882964889467,0.9609882964889467,0.0,12
22,3.3180007934570312,0.0,0.09299850463867188,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9618386816999132,0.9618386816999132,0.0,7
22,6.15899920463562,0.0,0.18400311470031738,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9618386816999132,0.9618386816999132,0.0,7
22,8.743006467819214,0.0,0.2590000629425049,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9618055555555555,0.9618055555555555,0.0,10
22,11.315011739730835,0.0,0.34400129318237305,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.9615968756780214,0.9615968756780214,0.0,11
22,13.62821364402771,0.0,0.4281013011932373,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.961822125813449,0.961822125813449,0.0,9
21,1.7049970626831055,0.0,0.05800223350524902,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.9624158157723225,0.9624158157723225,0.0,3
21,3.1409993171691895,0.0,0.1139981746673584,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.9631076388888887,0.9631076388888887,0.0,1
21,5.988177537918091,0.0,0.20000028610229492,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.9615968756780214,0.9615968756780214,0.0,9
21,8.335178136825562,0.0,0.26799964904785156,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.9619978284473398,0.9619978284473398,0.0,6
21,10.788180351257324,0.0,0.4179973602294922,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.9617889709075119,0.9617889709075119,0.0,7
21,13.417615413665771,0.0,0.43524932861328125,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.9622067767158993,0.9622067767158993,0.0,4
21,1.7629992961883545,0.0,0.05399894714355469,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.9609544468546638,0.9609544468546638,0.0,12
21,3.48099684715271,0.0,0.11400222778320312,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.9617889709075119,0.9617889709075119,0.0,7
21,6.037176609039307,0.0,0.18900203704833984,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.9620308092861792,0.9620308092861792,0.0,5
21,8.936177492141724,0.0,0.25999999046325684,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.9613882863340564,0.9613882863340564,0.0,11
