n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
23,6.79926872253418,0.0,0.016871929168701172,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.899480806877181,0.899480806877181,0.0,11
23,3.990722894668579,0.0,0.004999876022338867,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8998404835866005,0.8998404835866005,0.0,8
23,2.6802332401275635,0.0,0.0,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9012189995796553,0.9012189995796553,0.0,3
23,3.437222719192505,0.0,0.006999492645263672,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8982444179307995,0.8982444179307995,0.0,13
23,1.4800753593444824,0.0,0.01984405517578125,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9001081260916577,0.9001081260916577,0.0,6
23,8.486629247665405,0.0,0.0,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8937969113967733,0.8937969113967733,0.0,21
23,4.514642715454102,0.0,0.0,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8990355893146711,0.8990355893146711,0.0,12
23,3.4153153896331787,0.0,0.0061185359954833984,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8946019815510763,0.8946019815510763,0.0,20
23,3.815930128097534,0.0,0.008055925369262695,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8981576253838282,0.8981576253838282,0.0,16
23,3.524759292602539,0.0,0.00800323486328125,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8981762917933132,0.8981762917933132,0.0,15
23,3.202432155609131,0.0,0.01685166358947754,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8996587030716724,0.8996587030716724,0.0,10
23,6.471906661987305,0.0,0.0030336380004882812,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8904249871991807,0.8904249871991807,0.0,22
23,5.912487030029297,0.0,0.0020372867584228516,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8982353948946377,0.8982353948946377,0.0,14
23,3.192470073699951,0.0,0.005998849868774414,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8953117123172575,0.8953117123172575,0.0,19
23,3.4327495098114014,0.0,0.006000518798828125,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9000428265524624,0.9000428265524624,0.0,7
23,4.869081020355225,0.0,0.0,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9016310744913402,0.9016310744913402,0.0,1
23,4.044745922088623,0.0,0.015849590301513672,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9008675145287626,0.9008675145287626,0.0,4
22,10.525755643844604,0.0,0.003999471664428711,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8828291435875586,0.8828291435875586,0.0,22
22,6.618262052536011,0.0,0.004039764404296875,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8990149892933618,0.8990149892933618,0.0,9
22,3.9056410789489746,0.0,0.005995988845825195,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8959836970365967,0.8959836970365967,0.0,17
22,2.589046001434326,0.0,0.006001949310302734,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9007929812721445,0.9007929812721445,0.0,5
22,3.3482587337493896,0.0,0.002076864242553711,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8965339739190117,0.8965339739190117,0.0,16
22,2.800503730773926,0.0,0.005997896194458008,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8973371007791763,0.8973371007791763,0.0,15
22,8.609439373016357,0.0,0.016836166381835938,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.877066735200891,0.877066735200891,0.0,23
22,5.397521257400513,0.0,0.007997274398803711,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8935436600293079,0.8935436600293079,0.0,20
22,3.329909324645996,0.0,0.007002353668212891,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8932994062765055,0.8932994062765055,0.0,21
22,2.6843578815460205,0.0,0.0,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8998296422487224,0.8998296422487224,0.0,7
22,3.476207733154297,0.0,0.006996870040893555,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9000254820351652,0.9000254820351652,0.0,6
22,2.3505587577819824,0.0,0.02082514762878418,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8975826428632443,0.8975826428632443,0.0,14
22,8.913217067718506,0.0,0.003999948501586914,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8989304369455269,0.8989304369455269,0.0,10
22,5.448634624481201,0.0,0.005059242248535156,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9015036323703327,0.9015036323703327,0.0,3
22,2.583766460418701,0.0,0.0,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8943596661327038,0.8943596661327038,0.0,18
22,2.260075330734253,0.0,0.018822908401489258,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8991305815818352,0.8991305815818352,0.0,8
22,2.870985507965088,0.0,0.020845890045166016,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8981125772507098,0.8981125772507098,0.0,12
22,1.4920384883880615,0.0,0.0,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.0,0.0,0.0,24
22,8.986099004745483,0.0,0.0,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8941956318517889,0.8941956318517889,0.0,19
22,4.300825357437134,0.0,0.005002498626708984,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8977156495056257,0.8977156495056257,0.0,13
22,3.869774103164673,0.0,0.020845651626586914,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8984183371394738,0.8984183371394738,0.0,11
22,3.421229600906372,0.0,0.0,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9014610941216445,0.9014610941216445,0.0,4
22,4.883819580078125,0.0,0.0030546188354492188,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9023981217507967,0.9023981217507967,0.0,1
22,2.9884865283966064,0.0,0.005999565124511719,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9015328223925358,0.9015328223925358,0.0,2
21,8.685984134674072,0.0,0.0,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.874978354978355,0.874978354978355,0.0,23
21,4.289469480514526,0.0,0.00700068473815918,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8954287168179119,0.8954287168179119,0.0,15
21,3.8852579593658447,0.0,0.007142305374145508,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8963594898217754,0.8963594898217754,0.0,12
21,2.192931890487671,0.0,0.015797138214111328,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8955095732806732,0.8955095732806732,0.0,14
