,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,10.520176410675049,0.0,0.0010406970977783203,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8753653999468509,0.8753653999468509,0.0,23
1,8.045107126235962,0.0,0.004000186920166016,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8983539792974716,0.8983539792974716,0.0,16
2,3.5561423301696777,0.0,0.001049041748046875,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.895711835334477,0.895711835334477,0.0,19
3,2.213124990463257,0.0,0.0,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8987800857237059,0.8987800857237059,0.0,14
4,1.3791661262512207,0.0,0.00599980354309082,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8936428200242509,0.8936428200242509,0.0,20
5,1.5324208736419678,0.0,0.0060002803802490234,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9015474696779588,0.9015474696779588,0.0,2
6,8.02032995223999,0.0,0.004000186920166016,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8652931854199684,0.8652931854199684,0.0,24
7,5.997343301773071,0.0,0.016814231872558594,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9012324835387472,0.9012324835387472,0.0,3
8,4.426004648208618,0.0,0.0,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9001587434205031,0.9001587434205031,0.0,6
9,2.646214723587036,0.0,0.0,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9005957446808511,0.9005957446808511,0.0,5
10,1.6146321296691895,0.0,0.0,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8998477414989003,0.8998477414989003,0.0,7
11,1.5394177436828613,0.0,0.005997180938720703,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8993933265925177,0.8993933265925177,0.0,11
12,7.235599517822266,0.0,0.00400090217590332,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8899440393420385,0.8899440393420385,0.0,21
13,7.093098402023315,0.0,0.0,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8993619736282434,0.8993619736282434,0.0,12
14,2.8716466426849365,0.0,0.007153511047363281,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8992989690721649,0.8992989690721649,0.0,13
15,2.3203344345092773,0.0,0.015819549560546875,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8979209270620313,0.8979209270620313,0.0,18
16,4.39710807800293,0.0,0.016833066940307617,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8996333248060033,0.8996333248060033,0.0,9
17,3.074721097946167,0.0,0.005998849868774414,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8997197928165068,0.8997197928165068,0.0,8
18,6.102284669876099,0.0,0.004999876022338867,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.887410440122825,0.887410440122825,0.0,22
19,4.394783973693848,0.0,0.0,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9010731052984575,0.9010731052984575,0.0,4
20,4.159712076187134,0.0,0.0060024261474609375,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9015631601182931,0.9015631601182931,0.0,1
21,4.680800676345825,0.0,0.003999471664428711,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8985457656116338,0.8985457656116338,0.0,15
22,3.764988660812378,0.0,0.0040590763092041016,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.899607976819499,0.899607976819499,0.0,10
23,3.390664577484131,0.0,0.0,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8983471782135823,0.8983471782135823,0.0,17
