,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,4.164357423782349,0.0,0.24932479858398438,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.959014652792525,0.959014652792525,0.0,8
1,7.392435073852539,0.0,1.6566832065582275,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9498525073746312,0.9498525073746312,0.0,18
2,4.161340713500977,0.0,0.25434327125549316,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.959014652792525,0.959014652792525,0.0,8
3,5.797670841217041,0.0,0.9072484970092773,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.959847844463229,0.959847844463229,0.0,6
4,4.139810562133789,0.0,0.2624015808105469,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.959014652792525,0.959014652792525,0.0,8
5,5.042324066162109,0.0,0.8323311805725098,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.9609341825902336,0.9609341825902336,0.0,1
6,3.613689661026001,0.0,0.18868160247802734,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.9588573864847579,0.9588573864847579,0.0,11
7,5.65006685256958,0.0,0.9283535480499268,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9587999154870062,0.9587999154870062,0.0,14
8,3.5550191402435303,0.0,0.18769216537475586,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.9588573864847579,0.9588573864847579,0.0,11
9,4.86367130279541,0.0,0.8232879638671875,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.960204298786976,0.960204298786976,0.0,3
10,4.064209222793579,0.0,0.19438529014587402,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.9588573864847579,0.9588573864847579,0.0,11
11,4.549052476882935,0.0,0.6850442886352539,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9608177172061328,0.9608177172061328,0.0,2
12,5.276508092880249,0.0,0.1548609733581543,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.9583955621933006,0.9583955621933006,0.0,15
13,4.810728311538696,0.0,0.8115622997283936,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9591489361702128,0.9591489361702128,0.0,7
14,5.156462669372559,0.0,0.15528130531311035,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.9583955621933006,0.9583955621933006,0.0,15
15,2.030308246612549,0.0,0.4774904251098633,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9601194284495629,0.9601194284495629,0.0,5
16,2.3152377605438232,0.0,0.10141706466674805,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.9583955621933006,0.9583955621933006,0.0,15
17,2.2631235122680664,0.0,0.4132559299468994,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9601873536299766,0.9601873536299766,0.0,4
