,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.045990943908691406,0.0,0.17400169372558594,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.9346841991808579,0.9346841991808579,0.0,8
1,0.06299638748168945,0.0,0.17400169372558594,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.9438687392055268,0.9438687392055268,0.0,2
2,0.06499886512756348,0.0,0.25999927520751953,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.9327804452204277,0.9327804452204277,0.0,9
3,0.05399608612060547,0.0,0.21600127220153809,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.9439861050803301,0.9439861050803301,0.0,1
4,0.07399678230285645,0.0,0.2610001564025879,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.9348857266062957,0.9348857266062957,0.0,7
5,0.06099867820739746,0.0,0.23800039291381836,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.9420352082438815,0.9420352082438815,0.0,3
6,0.06899642944335938,0.0,0.2850005626678467,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.9309296264118159,0.9309296264118159,0.0,11
7,0.07499814033508301,0.0,0.25099921226501465,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.9417098445595856,0.9417098445595856,0.0,4
8,0.07499814033508301,0.0,0.31799936294555664,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.931324004305705,0.931324004305705,0.0,10
9,0.06399655342102051,0.0,0.2800002098083496,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.9411764705882353,0.9411764705882353,0.0,5
10,0.04499936103820801,0.0,0.2709996700286865,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.9291920069504779,0.9291920069504779,0.0,12
11,0.07400035858154297,0.0,0.2799985408782959,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.9383620689655172,0.9383620689655172,0.0,6
