,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,108.20687747001648,0.0,5.371588468551636,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8859770912877473,0.8859770912877473,0.0,11
1,163.2631528377533,0.0,18.69297766685486,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7944115470022206,0.7944115470022206,0.0,18
2,108.03741812705994,0.0,5.635065793991089,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8859770912877473,0.8859770912877473,0.0,11
3,129.79527401924133,0.0,14.134734153747559,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8728991596638656,0.8728991596638656,0.0,16
4,106.10172009468079,0.0,5.851786375045776,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8859770912877473,0.8859770912877473,0.0,11
5,115.16712021827698,0.0,15.328464031219482,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8863205106089356,0.8863205106089356,0.0,10
6,104.44436001777649,0.0,5.002113103866577,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8871386532802492,0.8871386532802492,0.0,7
7,129.70676803588867,0.0,13.994424104690552,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8726539203648483,0.8726539203648483,0.0,17
8,104.525874376297,0.0,4.9184815883636475,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8871386532802492,0.8871386532802492,0.0,7
9,114.34630131721497,0.0,15.301789283752441,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8853850818677987,0.8853850818677987,0.0,14
10,104.3858962059021,0.0,5.025657415390015,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8871386532802492,0.8871386532802492,0.0,7
11,106.04126739501953,0.0,15.059786558151245,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8895558223289315,0.8895558223289315,0.0,2
12,122.21590399742126,0.0,3.6113264560699463,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8871581862236068,0.8871581862236068,0.0,4
13,115.233318567276,0.0,15.124942064285278,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8852857018988988,0.8852857018988988,0.0,15
14,122.62251448631287,0.0,3.577378034591675,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8871581862236068,0.8871581862236068,0.0,4
15,51.57144737243652,0.0,8.593482494354248,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.888198757763975,0.888198757763975,0.0,3
16,57.77439618110657,0.0,2.271298885345459,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8871581862236068,0.8871581862236068,0.0,4
17,66.38143396377563,0.0,7.917062997817993,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8908453713992648,0.8908453713992648,0.0,1
