,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,191.59350275993347,0.0,5.85574746131897,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.885996876626757,0.885996876626757,0.0,11
1,259.25189876556396,0.0,20.581872940063477,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.7948220064724918,0.7948220064724918,0.0,18
2,191.00031638145447,0.0,5.969685316085815,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.885996876626757,0.885996876626757,0.0,11
3,224.3577401638031,0.0,15.48090386390686,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8727018035370339,0.8727018035370339,0.0,16
4,191.8245141506195,0.0,5.921482563018799,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.885996876626757,0.885996876626757,0.0,11
5,201.2493622303009,0.0,14.433543920516968,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8864361472794688,0.8864361472794688,0.0,10
6,175.0603096485138,0.0,4.667558193206787,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8869459833795014,0.8869459833795014,0.0,4
7,224.61444687843323,0.0,14.910278558731079,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8726762539459838,0.8726762539459838,0.0,17
8,174.83547973632812,0.0,4.860484838485718,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8869459833795014,0.8869459833795014,0.0,4
9,189.26023936271667,0.0,15.816606044769287,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8854220835500087,0.8854220835500087,0.0,14
10,175.3173222541809,0.0,4.757366418838501,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8869459833795014,0.8869459833795014,0.0,4
11,165.02727437019348,0.0,14.80350661277771,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8892320892320893,0.8892320892320893,0.0,2
12,211.03107476234436,0.0,3.6422295570373535,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8869459833795014,0.8869459833795014,0.0,4
13,190.2830891609192,0.0,15.647841930389404,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8849189142312028,0.8849189142312028,0.0,15
14,211.16031956672668,0.0,3.6845133304595947,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8869459833795014,0.8869459833795014,0.0,4
15,71.8891589641571,0.0,9.865532636642456,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8877956153978941,0.8877956153978941,0.0,3
16,87.40794706344604,0.0,2.830592393875122,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8869459833795014,0.8869459833795014,0.0,4
17,94.19519209861755,0.0,8.868393659591675,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8904660111158615,0.8904660111158615,0.0,1
