,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,8.499288082122803,0.0,0.3610661029815674,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.9640666082383874,0.9640666082383874,0.0,8
1,13.002986907958984,0.0,1.8580060005187988,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.9467098166127292,0.9467098166127292,0.0,18
2,8.526918411254883,0.0,0.34352707862854004,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.9640666082383874,0.9640666082383874,0.0,8
3,10.879403829574585,0.0,0.9649190902709961,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9615802040373345,0.9615802040373345,0.0,16
4,8.7483069896698,0.0,0.31789541244506836,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.9640666082383874,0.9640666082383874,0.0,8
5,9.548843622207642,0.0,0.8103632926940918,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.9637079142982072,0.9637079142982072,0.0,12
6,7.08369255065918,0.0,0.25374507904052734,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.9644112478031635,0.9644112478031635,0.0,2
7,10.992886781692505,0.0,0.9621195793151855,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9615635179153095,0.9615635179153095,0.0,17
8,7.168923616409302,0.0,0.2735915184020996,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.9644112478031635,0.9644112478031635,0.0,2
9,8.699151277542114,0.0,0.9112164974212646,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.9633852225389169,0.9633852225389169,0.0,13
10,7.2242255210876465,0.0,0.2743988037109375,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.9644112478031635,0.9644112478031635,0.0,2
11,8.31737494468689,0.0,0.9080009460449219,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9627356422621658,0.9627356422621658,0.0,15
12,8.971468925476074,0.0,0.2357938289642334,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.9644112478031635,0.9644112478031635,0.0,2
13,9.005696058273315,0.0,0.8803315162658691,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9637919684002634,0.9637919684002634,0.0,11
14,8.97554898262024,0.0,0.25489282608032227,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.9644112478031635,0.9644112478031635,0.0,2
15,3.6309895515441895,0.0,0.5245852470397949,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9644268774703557,0.9644268774703557,0.0,1
16,3.833702325820923,0.0,0.15013384819030762,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.9644112478031635,0.9644112478031635,0.0,2
17,4.362666845321655,0.0,0.491718053817749,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9633369923161361,0.9633369923161361,0.0,14
