,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,7.780702352523804,0.0,0.26326775550842285,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.9640666082383874,0.9640666082383874,0.0,8
1,11.001362800598145,0.0,1.7567613124847412,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.946914113077255,0.946914113077255,0.0,18
2,7.465124845504761,0.0,0.24063849449157715,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.9640666082383874,0.9640666082383874,0.0,8
3,9.272221565246582,0.0,0.9368677139282227,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.9615802040373345,0.9615802040373345,0.0,16
4,7.105819463729858,0.0,0.28490281105041504,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.9640666082383874,0.9640666082383874,0.0,8
5,8.435956478118896,0.0,0.7222826480865479,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.964176496286588,0.964176496286588,0.0,7
6,6.570021867752075,0.0,0.2428452968597412,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.964638699758401,0.964638699758401,0.0,4
7,9.25491714477539,0.0,0.9248301982879639,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.9615635179153095,0.9615635179153095,0.0,17
8,6.464286804199219,0.0,0.22616863250732422,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.964638699758401,0.964638699758401,0.0,4
9,7.780702352523804,0.0,0.8223423957824707,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.9638237228677922,0.9638237228677922,0.0,12
10,6.522171974182129,0.0,0.23515629768371582,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.964638699758401,0.964638699758401,0.0,4
11,7.674973249435425,0.0,0.8405685424804688,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.9631740464708461,0.9631740464708461,0.0,14
12,8.140011548995972,0.0,0.23003602027893066,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.9648351648351648,0.9648351648351648,0.0,1
13,7.812495708465576,0.0,0.8710126876831055,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.9637919684002634,0.9637919684002634,0.0,13
14,8.175719261169434,0.0,0.19640803337097168,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.9648351648351648,0.9648351648351648,0.0,1
15,2.7293083667755127,0.0,0.49132847785949707,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9640035118525022,0.9640035118525022,0.0,11
16,2.97454571723938,0.0,0.12492775917053223,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.9648351648351648,0.9648351648351648,0.0,1
17,3.5629189014434814,0.0,0.45175671577453613,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.9629141979372393,0.9629141979372393,0.0,15
