n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,191.6432945728302,0.0,6.156481742858887,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8851628678718015,0.8851628678718015,0.0,13
26,258.859991312027,0.0,20.436818599700928,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8024851632047477,0.8024851632047477,0.0,18
26,191.5365674495697,0.0,6.177276372909546,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8851628678718015,0.8851628678718015,0.0,13
26,225.63582515716553,0.0,15.23348069190979,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8770326096510505,0.8770326096510505,0.0,16
26,192.10897278785706,0.0,6.073692560195923,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8851628678718015,0.8851628678718015,0.0,13
26,198.8651990890503,0.0,15.405425786972046,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8881561822125813,0.8881561822125813,0.0,4
26,173.01727771759033,0.0,4.910461187362671,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8863279203771608,0.8863279203771608,0.0,9
26,225.9249131679535,0.0,15.175557851791382,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8769921634234392,0.8769921634234392,0.0,17
26,172.62120628356934,0.0,4.823817729949951,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8863279203771608,0.8863279203771608,0.0,9
26,188.74632596969604,0.0,16.811800479888916,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8865439958140751,0.8865439958140751,0.0,8
26,173.13051915168762,0.0,4.83467698097229,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8863279203771608,0.8863279203771608,0.0,9
26,164.39797735214233,0.0,14.932567834854126,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8898114513060025,0.8898114513060025,0.0,2
26,212.76178407669067,0.0,3.3077549934387207,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8867149969429644,0.8867149969429644,0.0,5
26,189.38539481163025,0.0,16.70287585258484,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8861355902626298,0.8861355902626298,0.0,12
26,212.7888913154602,0.0,3.419020891189575,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8867149969429644,0.8867149969429644,0.0,5
26,72.68776679039001,0.0,9.548727750778198,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8885217391304348,0.8885217391304348,0.0,3
26,88.1610357761383,0.0,2.8301994800567627,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8867149969429644,0.8867149969429644,0.0,5
26,95.8754665851593,0.0,8.505511283874512,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8909544711248817,0.8909544711248817,0.0,1
25,188.42576503753662,0.0,5.986196041107178,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8849681194864182,0.8849681194864182,0.0,13
25,254.5504505634308,0.0,19.924662113189697,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8026340196624002,0.8026340196624002,0.0,18
25,188.00972270965576,0.0,5.758615493774414,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8849681194864182,0.8849681194864182,0.0,13
25,222.33292770385742,0.0,15.144647359848022,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8770542226909218,0.8770542226909218,0.0,17
25,188.23155546188354,0.0,5.849957466125488,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8849681194864182,0.8849681194864182,0.0,13
25,194.90305757522583,0.0,13.802159070968628,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8884645430084194,0.8884645430084194,0.0,3
25,172.0099003314972,0.0,4.887364387512207,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.88642514185945,0.88642514185945,0.0,9
25,222.3704571723938,0.0,14.449889659881592,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8771898934765385,0.8771898934765385,0.0,16
25,171.61399269104004,0.0,4.849440336227417,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.88642514185945,0.88642514185945,0.0,9
25,186.53021597862244,0.0,15.707898378372192,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8865637806260354,0.8865637806260354,0.0,8
25,171.62712407112122,0.0,4.771558046340942,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.88642514185945,0.88642514185945,0.0,9
25,161.49889731407166,0.0,14.386038541793823,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8896384708527937,0.8896384708527937,0.0,2
25,210.1214280128479,0.0,3.1168293952941895,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8867924528301887,0.8867924528301887,0.0,5
25,188.99932551383972,0.0,15.136285543441772,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8863299310826137,0.8863299310826137,0.0,12
25,209.99655294418335,0.0,3.3490395545959473,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8867924528301887,0.8867924528301887,0.0,5
25,66.67419719696045,0.0,9.183290004730225,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8882705851665073,0.8882705851665073,0.0,4
25,85.45475745201111,0.0,2.741420269012451,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8867924528301887,0.8867924528301887,0.0,5
25,89.28434181213379,0.0,8.644720554351807,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8911266029778809,0.8911266029778809,0.0,1
24,79.91224455833435,0.0,6.516156435012817,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8849681194864182,0.8849681194864182,0.0,13
24,148.53848266601562,0.0,19.24051284790039,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8025974025974026,0.8025974025974026,0.0,18
24,80.47903347015381,0.0,6.428330898284912,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8849681194864182,0.8849681194864182,0.0,13
24,108.46073460578918,0.0,14.051758766174316,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8773070838460186,0.8773070838460186,0.0,17
24,82.3925142288208,0.0,6.359081506729126,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8849681194864182,0.8849681194864182,0.0,13
24,91.78518629074097,0.0,14.943922758102417,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8888117350924399,0.8888117350924399,0.0,3
24,76.9029176235199,0.0,5.716514825820923,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8863279203771608,0.8863279203771608,0.0,9
24,109.88676619529724,0.0,14.088732957839966,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8773659653138481,0.8773659653138481,0.0,16
24,76.84598016738892,0.0,5.8057098388671875,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8863279203771608,0.8863279203771608,0.0,9
24,89.5250449180603,0.0,15.273041486740112,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8866410882455529,0.8866410882455529,0.0,8
24,76.44847106933594,0.0,5.752362251281738,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8863279203771608,0.8863279203771608,0.0,9
24,83.76090812683105,0.0,14.478079080581665,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8895424271256813,0.8895424271256813,0.0,2
24,101.39076924324036,0.0,3.907782793045044,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8867924528301887,0.8867924528301887,0.0,5
24,90.48297834396362,0.0,15.036329984664917,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8861355902626298,0.8861355902626298,0.0,12
24,100.8727674484253,0.0,3.6545941829681396,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8867924528301887,0.8867924528301887,0.0,5
24,61.36708736419678,0.0,9.284490585327148,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8880966872445873,0.8880966872445873,0.0,4
24,76.34571647644043,0.0,2.5863771438598633,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8867924528301887,0.8867924528301887,0.0,5
24,82.1734619140625,0.0,8.320034980773926,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8913754518850061,0.8913754518850061,0.0,1
23,181.78858137130737,0.0,5.262022495269775,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8851227395824234,0.8851227395824234,0.0,13
23,242.63449358940125,0.0,20.400956869125366,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8028939801502643,0.8028939801502643,0.0,18
23,181.5336470603943,0.0,5.487174987792969,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8851227395824234,0.8851227395824234,0.0,13
23,210.54752898216248,0.0,14.798339366912842,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8774488271984539,0.8774488271984539,0.0,16
23,181.16668510437012,0.0,5.309377193450928,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8851227395824234,0.8851227395824234,0.0,13
23,185.19655752182007,0.0,15.180629014968872,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8889853311344501,0.8889853311344501,0.0,3
23,164.51847124099731,0.0,4.5330328941345215,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8864449681417474,0.8864449681417474,0.0,9
23,210.79101967811584,0.0,15.531383991241455,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8772887323943661,0.8772887323943661,0.0,17
23,164.43888688087463,0.0,4.524641275405884,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8864449681417474,0.8864449681417474,0.0,9
23,177.5814790725708,0.0,47.32056379318237,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8866410882455529,0.8866410882455529,0.0,8
23,164.79943680763245,0.0,4.531144380569458,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8864449681417474,0.8864449681417474,0.0,9
23,151.56728649139404,0.0,13.910813570022583,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8898305084745762,0.8898305084745762,0.0,2
23,196.8152937889099,0.0,3.3869035243988037,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8868319944114565,0.8868319944114565,0.0,5
23,180.38255333900452,0.0,15.479164600372314,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8863100951051391,0.8863100951051391,0.0,12
23,197.22286438941956,0.0,3.5024197101593018,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8868319944114565,0.8868319944114565,0.0,5
23,68.8388741016388,0.0,9.476282835006714,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8879032959387774,0.8879032959387774,0.0,4
23,77.9620099067688,0.0,2.5569581985473633,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8868319944114565,0.8868319944114565,0.0,5
23,83.71880555152893,0.0,8.454854726791382,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8911078591719033,0.8911078591719033,0.0,1
22,174.1822633743286,0.0,5.185332298278809,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8852000698934125,0.8852000698934125,0.0,13
22,233.08781099319458,0.0,19.335347890853882,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8029305388110916,0.8029305388110916,0.0,18
22,173.87567615509033,0.0,5.0618836879730225,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8852000698934125,0.8852000698934125,0.0,13
22,202.13721418380737,0.0,14.739307641983032,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8775259181163241,0.8775259181163241,0.0,16
22,174.95608353614807,0.0,4.8397297859191895,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8852000698934125,0.8852000698934125,0.0,13
22,175.77806878089905,0.0,15.103562355041504,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.888773117999479,0.888773117999479,0.0,3
22,157.434476852417,0.0,4.322182655334473,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8862306819174016,0.8862306819174016,0.0,10
22,202.0498685836792,0.0,14.109439611434937,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8772887323943661,0.8772887323943661,0.0,17
22,158.08863067626953,0.0,4.239862442016602,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8862306819174016,0.8862306819174016,0.0,10
22,168.49367141723633,0.0,15.683228731155396,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8866410882455529,0.8866410882455529,0.0,8
22,158.35161209106445,0.0,4.01853346824646,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8862306819174016,0.8862306819174016,0.0,10
22,146.65010023117065,0.0,13.931769371032715,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8900224796818261,0.8900224796818261,0.0,2
22,187.54407572746277,0.0,2.9541382789611816,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8870066363953895,0.8870066363953895,0.0,5
22,172.459463596344,0.0,14.705594778060913,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8862327691502355,0.8862327691502355,0.0,9
22,187.56020617485046,0.0,3.063929557800293,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8870066363953895,0.8870066363953895,0.0,5
22,62.99458074569702,0.0,9.36276912689209,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8882122662026969,0.8882122662026969,0.0,4
22,69.58585596084595,0.0,2.4750869274139404,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8870066363953895,0.8870066363953895,0.0,5
22,78.71972703933716,0.0,32.228646993637085,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8910107526881722,0.8910107526881722,0.0,1
21,54.36334204673767,0.0,6.3022520542144775,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8850253363620479,0.8850253363620479,0.0,13
21,119.56580877304077,0.0,19.18465781211853,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8026706231454005,0.8026706231454005,0.0,18
21,54.73109531402588,0.0,6.159216642379761,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8850253363620479,0.8850253363620479,0.0,13
21,81.46450138092041,0.0,13.880132913589478,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8773502020734493,0.8773502020734493,0.0,16
21,54.55238962173462,0.0,6.387853622436523,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8850253363620479,0.8850253363620479,0.0,13
21,66.65215992927551,0.0,14.845592021942139,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.888773117999479,0.888773117999479,0.0,3
21,50.96381855010986,0.0,5.436296463012695,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.886522346368715,0.886522346368715,0.0,8
21,81.8317174911499,0.0,14.28183650970459,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8772887323943661,0.8772887323943661,0.0,17
21,50.2556037902832,0.0,5.267287254333496,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.886522346368715,0.886522346368715,0.0,8
21,65.06487846374512,0.0,14.936965227127075,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8864864864864865,0.8864864864864865,0.0,11
21,50.93277597427368,0.0,5.350817918777466,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.886522346368715,0.886522346368715,0.0,8
21,60.520281076431274,0.0,14.56769347190857,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8896575579384296,0.8896575579384296,0.0,2
21,70.92453813552856,0.0,3.9116952419281006,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8871038155941674,0.8871038155941674,0.0,5
21,65.23396754264832,0.0,14.824750185012817,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8862902522035081,0.8862902522035081,0.0,12
21,72.36652517318726,0.0,3.835034132003784,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8871038155941674,0.8871038155941674,0.0,5
21,57.2690007686615,0.0,8.946712493896484,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8885408509527539,0.8885408509527539,0.0,4
21,61.98882460594177,0.0,2.3881425857543945,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8871038155941674,0.8871038155941674,0.0,5
21,71.45989751815796,0.0,8.278157234191895,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8912781696198177,0.8912781696198177,0.0,1
20,159.0672788619995,0.0,4.975772142410278,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8848506028306833,0.8848506028306833,0.0,13
20,214.70132303237915,0.0,18.774031400680542,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8027816411682893,0.8027816411682893,0.0,18
