,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0020034313201904297,0.0,0.001999378204345703,0.0,{},0.9189074740630955,0.9189074740630955,0.0,1
