n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,0.013147830963134766,0.0,0.0030002593994140625,0.0,{},0.8516635447328517,0.8516635447328517,0.0,1
25,0.011972904205322266,0.0,0.003999948501586914,0.0,{},0.8506157415670177,0.8506157415670177,0.0,1
24,0.012308359146118164,0.0,0.003000020980834961,0.0,{},0.8497455584322828,0.8497455584322828,0.0,1
23,0.011997699737548828,0.0,0.0029990673065185547,0.0,{},0.8496428571428573,0.8496428571428573,0.0,1
22,0.011011838912963867,0.0,0.003999948501586914,0.0,{},0.8491560239349826,0.8491560239349826,0.0,1
21,0.011167526245117188,0.0,0.0030002593994140625,0.0,{},0.8485714285714285,0.8485714285714285,0.0,1
20,0.009988069534301758,0.0,0.003999471664428711,0.0,{},0.848955543652919,0.848955543652919,0.0,1
19,0.01035451889038086,0.0,0.004000663757324219,0.0,{},0.8484144707458686,0.8484144707458686,0.0,1
18,0.010151147842407227,0.0,0.0029997825622558594,0.0,{},0.8479542612113632,0.8479542612113632,0.0,1
17,0.00899958610534668,0.0,0.0029997825622558594,0.0,{},0.8473152863396766,0.8473152863396766,0.0,1
16,0.010134696960449219,0.0,0.003000020980834961,0.0,{},0.8467792370231395,0.8467792370231395,0.0,1
15,0.009996652603149414,0.0,0.0029997825622558594,0.0,{},0.8465523401214721,0.8465523401214721,0.0,1
14,0.007999897003173828,0.0,0.0029997825622558594,0.0,{},0.8461675897802395,0.8461675897802395,0.0,1
13,0.007999897003173828,0.0,0.004000186920166016,0.0,{},0.8461950696677385,0.8461950696677385,0.0,1
12,0.008998632431030273,0.0,0.0029993057250976562,0.0,{},0.8462431877066023,0.8462431877066023,0.0,1
11,0.008012533187866211,0.0,0.0029993057250976562,0.0,{},0.8454732326391993,0.8454732326391993,0.0,1
10,0.007999658584594727,0.0,0.0030002593994140625,0.0,{},0.8452944856555547,0.8452944856555547,0.0,1
9,0.0069997310638427734,0.0,0.0030002593994140625,0.0,{},0.8447859887409527,0.8447859887409527,0.0,1
8,0.006997823715209961,0.0,0.003000497817993164,0.0,{},0.8452263999285523,0.8452263999285523,0.0,1
7,0.006999969482421875,0.0,0.0030002593994140625,0.0,{},0.8449446230796713,0.8449446230796713,0.0,1
6,0.007134437561035156,0.0,0.00299835205078125,0.0,{},0.8436298614215466,0.8436298614215466,0.0,1
5,0.007000446319580078,0.0,0.002999544143676758,0.0,{},0.8425379803395889,0.8425379803395889,0.0,1
4,0.0067255496978759766,0.0,0.0030128955841064453,0.0,{},0.8417195459826615,0.8417195459826615,0.0,1
3,0.004998683929443359,0.0,0.003000497817993164,0.0,{},0.8417947801215587,0.8417947801215587,0.0,1
2,0.005001068115234375,0.0,0.0029985904693603516,0.0,{},0.8514885561865428,0.8514885561865428,0.0,1
1,0.003998517990112305,0.0,0.0030007362365722656,0.0,{},0.0,0.0,0.0,1
