,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.005002737045288086,0.0,0.001995086669921875,0.0,{},0.9349240780911062,0.9349240780911062,0.0,1
