n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
26,3.417654275894165,0.0,0.0009999275207519531,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9493844049247606,0.9493844049247606,0.0,23
26,1.955657720565796,0.0,0.003000974655151367,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9551150603782184,0.9551150603782184,0.0,20
26,1.5296604633331299,0.0,0.003998517990112305,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9570383912248629,0.9570383912248629,0.0,15
26,0.9026598930358887,0.0,0.0030028820037841797,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9582477754962354,0.9582477754962354,0.0,10
26,0.5826630592346191,0.0,0.0039958953857421875,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9563834620626986,0.9563834620626986,0.0,17
26,0.7586531639099121,0.0,0.0029973983764648438,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9602739726027398,0.9602739726027398,0.0,1
26,4.1406145095825195,0.0,0.0009999275207519531,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9519670631290027,0.9519670631290027,0.0,21
26,1.7286593914031982,0.0,0.003997325897216797,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9577080491132334,0.9577080491132334,0.0,13
26,1.704660415649414,0.0,0.0029993057250976562,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9589289766280916,0.9589289766280916,0.0,6
26,1.2286579608917236,0.0,0.003002166748046875,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9590590364171002,0.9590590364171002,0.0,5
26,0.7186594009399414,0.0,0.0039997100830078125,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9577210038435451,0.9577210038435451,0.0,12
26,0.7536594867706299,0.0,0.0029993057250976562,0.0,20,0.1,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9587930646250845,0.9587930646250845,0.0,8
26,3.0116541385650635,0.0,0.0020012855529785156,0.0,"(10, 10)",0.001,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9561482820976491,0.9561482820976491,0.0,18
26,1.8096492290496826,0.0,0.0039980411529541016,0.0,"(10, 10)",0.001,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9560664693831096,0.9560664693831096,0.0,19
26,1.61965012550354,0.0,0.004001140594482422,0.0,"(10, 10)",0.01,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9580645161290323,0.9580645161290323,0.0,11
26,1.734989881515503,0.0,0.0020003318786621094,0.0,"(10, 10)",0.01,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9598183881952327,0.9598183881952327,0.0,2
26,0.6790022850036621,0.0,0.003997325897216797,0.0,"(10, 10)",0.1,sgd,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9370265151515151,0.9370265151515151,0.0,24
26,1.2379951477050781,0.0,0.0030012130737304688,0.0,"(10, 10)",0.1,adam,"{'hidden_layer_sizes': (10, 10), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9591466182478439,0.9591466182478439,0.0,4
26,2.708995819091797,0.0,0.0019998550415039062,0.0,"(20, 20)",0.001,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9567775514822359,0.9567775514822359,0.0,16
26,1.503995656967163,0.0,0.004000425338745117,0.0,"(20, 20)",0.001,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9574322786250854,0.9574322786250854,0.0,14
26,1.2899956703186035,0.0,0.002998828887939453,0.0,"(20, 20)",0.01,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9588235294117647,0.9588235294117647,0.0,7
26,1.220996379852295,0.0,0.0019996166229248047,0.0,"(20, 20)",0.01,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.959563834620627,0.959563834620627,0.0,3
26,0.7549972534179688,0.0,0.003002166748046875,0.0,"(20, 20)",0.1,sgd,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9513826940231935,0.9513826940231935,0.0,22
26,1.1229925155639648,0.0,0.003000497817993164,0.0,"(20, 20)",0.1,adam,"{'hidden_layer_sizes': (20, 20), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9585421412300683,0.9585421412300683,0.0,9
25,2.8649916648864746,0.0,0.002000093460083008,0.0,10,0.001,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9404761904761905,0.9404761904761905,0.0,24
25,1.6679956912994385,0.0,0.003000974655151367,0.0,10,0.001,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9522278364722094,0.9522278364722094,0.0,21
25,1.2230048179626465,0.0,0.0029993057250976562,0.0,10,0.01,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9558011049723757,0.9558011049723757,0.0,17
25,1.2129979133605957,0.0,0.002998828887939453,0.0,10,0.01,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9605473204104903,0.9605473204104903,0.0,2
25,0.6159963607788086,0.0,0.0029997825622558594,0.0,10,0.1,sgd,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9578875483724107,0.9578875483724107,0.0,11
25,1.1740052700042725,0.0,0.002999544143676758,0.0,10,0.1,adam,"{'hidden_layer_sizes': 10, 'learning_rate_init': 0.1, 'solver': 'adam'}",0.9596005447117568,0.9596005447117568,0.0,6
25,3.465998888015747,0.0,0.0010001659393310547,0.0,20,0.001,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.9440221147201106,0.9440221147201106,0.0,22
25,2.0459914207458496,0.0,0.003000020980834961,0.0,20,0.001,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9564821143768513,0.9564821143768513,0.0,14
25,1.2730026245117188,0.0,0.003000974655151367,0.0,20,0.01,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9560264297106402,0.9560264297106402,0.0,16
25,1.6410043239593506,0.0,0.0029964447021484375,0.0,20,0.01,adam,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9596902755636529,0.9596902755636529,0.0,5
25,1.315995454788208,0.0,0.004000663757324219,0.0,20,0.1,sgd,"{'hidden_layer_sizes': 20, 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.9608200455580866,0.9608200455580866,0.0,1
