,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,6.048539876937866,0.0,0.21053743362426758,0.0,gini,100,"{'criterion': 'gini', 'n_estimators': 100}",0.8892305064480314,0.8892305064480314,0.0,12
1,11.45467734336853,0.0,0.3775761127471924,0.0,gini,200,"{'criterion': 'gini', 'n_estimators': 200}",0.8899880607197681,0.8899880607197681,0.0,5
2,21.166970014572144,0.0,0.6912264823913574,0.0,gini,400,"{'criterion': 'gini', 'n_estimators': 400}",0.8899684650132106,0.8899684650132106,0.0,6
3,30.390857696533203,0.0,0.960338830947876,0.0,gini,600,"{'criterion': 'gini', 'n_estimators': 600}",0.8899684650132106,0.8899684650132106,0.0,6
4,38.66229748725891,0.0,1.219618320465088,0.0,gini,800,"{'criterion': 'gini', 'n_estimators': 800}",0.8893243588651274,0.8893243588651274,0.0,11
5,47.31357789039612,0.0,1.5183794498443604,0.0,gini,1000,"{'criterion': 'gini', 'n_estimators': 1000}",0.8900434375266161,0.8900434375266161,0.0,3
6,6.46923565864563,0.0,0.20755648612976074,0.0,entropy,100,"{'criterion': 'entropy', 'n_estimators': 100}",0.8899129544290835,0.8899129544290835,0.0,8
7,12.463478565216064,0.0,0.38004088401794434,0.0,entropy,200,"{'criterion': 'entropy', 'n_estimators': 200}",0.8907075873827791,0.8907075873827791,0.0,1
8,22.90318202972412,0.0,0.6405856609344482,0.0,entropy,400,"{'criterion': 'entropy', 'n_estimators': 400}",0.8900255754475704,0.8900255754475704,0.0,4
9,32.290313959121704,0.0,0.8867397308349609,0.0,entropy,600,"{'criterion': 'entropy', 'n_estimators': 600}",0.8898543317147968,0.8898543317147968,0.0,9
10,41.44002962112427,0.0,1.1530687808990479,0.0,entropy,800,"{'criterion': 'entropy', 'n_estimators': 800}",0.8894570868490582,0.8894570868490582,0.0,10
11,50.11622977256775,0.0,1.4265780448913574,0.0,entropy,1000,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8901379662749106,0.8901379662749106,0.0,2
