n_features,params_split_0,score_split_0,params_split_1,score_split_1,params_split_2,score_split_2,params_split_3,score_split_3,params_split_4,score_split_4,mean_scores,std_scores
10,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8985140155352921,"{'criterion': 'gini', 'n_estimators': 800}",0.8905034618343448,"{'criterion': 'gini', 'n_estimators': 400}",0.8947724581289122,"{'criterion': 'entropy', 'n_estimators': 100}",0.8936640054357057,"{'criterion': 'gini', 'n_estimators': 1000}",0.8986612438569734,0.8952230369582457,0.003084146448951424
9,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8993243243243243,"{'criterion': 'entropy', 'n_estimators': 100}",0.8903148528405201,"{'criterion': 'gini', 'n_estimators': 600}",0.8942511218355769,"{'criterion': 'entropy', 'n_estimators': 400}",0.8938338712417191,"{'criterion': 'gini', 'n_estimators': 800}",0.8982432317745905,0.8951934804033461,0.003252766163291888
8,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8993424380374304,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8909742364784167,"{'criterion': 'entropy', 'n_estimators': 400}",0.8943994601889339,"{'criterion': 'gini', 'n_estimators': 200}",0.8939599592806243,"{'criterion': 'gini', 'n_estimators': 1000}",0.8974923754659437,0.8952336938902699,0.0029135800690820004
7,"{'criterion': 'gini', 'n_estimators': 1000}",0.8999493841741184,"{'criterion': 'entropy', 'n_estimators': 200}",0.8903325070518847,"{'criterion': 'gini', 'n_estimators': 1000}",0.8939009967899983,"{'criterion': 'entropy', 'n_estimators': 800}",0.8940358021549165,"{'criterion': 'entropy', 'n_estimators': 400}",0.897914193657792,0.8952265767657419,0.003366161588070956
6,"{'criterion': 'entropy', 'n_estimators': 100}",0.8965224766751484,"{'criterion': 'gini', 'n_estimators': 100}",0.8884311706144867,"{'criterion': 'entropy', 'n_estimators': 600}",0.8915947911381701,"{'criterion': 'entropy', 'n_estimators': 800}",0.8932187526588956,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8950407608695652,0.8929615903912532,0.0028093357573832755
5,"{'criterion': 'gini', 'n_estimators': 800}",0.894504748982361,"{'criterion': 'gini', 'n_estimators': 100}",0.8856799037304454,"{'criterion': 'entropy', 'n_estimators': 800}",0.8904156064461408,"{'criterion': 'entropy', 'n_estimators': 1000}",0.892200272479564,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8945219462402176,0.8914644955757458,0.0032770164545582207
4,"{'criterion': 'gini', 'n_estimators': 600}",0.8912877178070548,"{'criterion': 'entropy', 'n_estimators': 600}",0.8857020180334907,"{'criterion': 'entropy', 'n_estimators': 100}",0.8889077628673349,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8924492926538264,"{'criterion': 'gini', 'n_estimators': 400}",0.8906730440724291,0.8898039670868272,0.002348775272404874
3,"{'criterion': 'gini', 'n_estimators': 200}",0.8878847301560234,"{'criterion': 'gini', 'n_estimators': 800}",0.8814636660367635,"{'criterion': 'entropy', 'n_estimators': 200}",0.8855881853675097,"{'criterion': 'entropy', 'n_estimators': 1000}",0.8875962360992302,"{'criterion': 'entropy', 'n_estimators': 400}",0.8874636565760218,0.8859992948471097,0.002407919543896121
2,"{'criterion': 'entropy', 'n_estimators': 800}",0.875,"{'criterion': 'entropy', 'n_estimators': 400}",0.8672058439864336,"{'criterion': 'gini', 'n_estimators': 800}",0.8690659811482434,"{'criterion': 'entropy', 'n_estimators': 400}",0.8758632596685083,"{'criterion': 'entropy', 'n_estimators': 800}",0.8752908730500732,0.8724851915706516,0.003610262176123545
1,"{'criterion': 'gini', 'n_estimators': 100}",0.8748858447488584,"{'criterion': 'gini', 'n_estimators': 200}",0.8699084572100445,"{'criterion': 'gini', 'n_estimators': 100}",0.8719211822660098,"{'criterion': 'gini', 'n_estimators': 100}",0.8751032545845037,"{'criterion': 'gini', 'n_estimators': 100}",0.8742111905763567,0.8732059858771546,0.001997819135640142
