,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.2659628391265869,0.0,255.52038741111755,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8132519616390583,0.8132519616390583,0.0,6
1,0.22596287727355957,0.0,227.41409993171692,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8193486422771327,0.8193486422771327,0.0,2
2,0.19622468948364258,0.0,230.33468413352966,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8017927375834629,0.8017927375834629,0.0,11
3,0.12399864196777344,0.0,228.75167894363403,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8135469774217042,0.8135469774217042,0.0,5
4,0.13190960884094238,0.0,242.25050115585327,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8158800176444642,0.8158800176444642,0.0,4
5,0.11691045761108398,0.0,256.67035245895386,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8233218664549704,0.8233218664549704,0.0,1
6,0.13083934783935547,0.0,260.4792938232422,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8022435317532115,0.8022435317532115,0.0,10
7,0.2229619026184082,0.0,249.27964282035828,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8113429061681567,0.8113429061681567,0.0,8
8,0.12400102615356445,0.0,255.1183624267578,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8067959437822451,0.8067959437822451,0.0,9
9,0.18202424049377441,0.0,254.76634764671326,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8173281360737066,0.8173281360737066,0.0,3
10,0.12896943092346191,0.0,255.45838451385498,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.7996375169913911,0.7996375169913911,0.0,12
11,0.13000011444091797,0.0,227.42229628562927,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8114193083573488,0.8114193083573488,0.0,7
