,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0,0.013999223709106445,0.0,0.003003835678100586,0.0,{},0.8537865978464002,0.8537865978464002,0.0,1
